date,full_survivor,floor3.0_surv,floor2.5_surv,floor2.0_surv,floor1.75_surv,full_pit,floor2.0_pit
2018-07-23,0.0024058847826391888,0.002394309715413368,0.002441253462379594,0.0023885990575831456,0.002564913684659105,0.0022401479007446634,0.0022108916378465425
2018-07-24,-0.0022113141457986893,-0.002269746525753409,-0.002399991534064349,-0.002140561602110995,-0.0022441226981799152,-0.0016639622144977717,-0.0015239746341151016
2018-07-25,5.9742079625898646e-05,1.7998597802620583e-05,3.627674007502466e-05,-0.0002924221767643926,0.00029955189246087593,0.0009221170750027138,0.00039412915739022174
2018-07-26,-0.0009990313296102539,-0.0011077509767509924,-0.0015651919488908616,-0.002500147050508172,-0.003946750391242703,0.0002292911434700637,-0.0011199557894655174
2018-07-27,-0.00033993600003576343,-0.0002959187527140667,-0.0008793730695809312,-0.0008774667794844192,-0.00037998931933762563,-0.0008993959534412609,-0.0008308092692303729
2018-07-30,-0.000933739114471837,-0.0010140468018776307,-0.0014036943917680497,-0.0014643965321421118,-0.0005866095195120676,-0.0012539573895916332,-0.0014382002448084757
2018-07-31,-0.0007528605744499052,-0.0007488457849486368,-0.0007534454630349231,-0.0012453182201452024,-0.0013383490864219876,-0.0006615865487208203,-0.000851478352646138
2018-08-01,0.000798274345485453,0.0004184753669064416,0.00015162791325239048,0.0001059398259701724,0.0007726196447525639,0.00011218636202826903,0.0005569401678585787
2018-08-02,0.0037592252366770726,0.0031252456647279207,0.0020378089998039093,0.0008818811640786547,-7.498687591715692e-05,0.003220643268665429,0.0022096992499586743
2018-08-03,-0.0013792880616516944,-0.0018542346796861088,-0.0018957887130355362,-0.0015331556790444435,-0.0012996348380515971,-0.00025571988057554397,-0.001072609614256779
2018-08-06,0.0022173752162471154,0.0021366778026241443,0.0021840236932893593,0.0020802489416403584,0.0018742306126946031,0.0016582389763143174,0.0017267894741913698
2018-08-07,0.0020866555166647754,0.0019168163372033243,0.001310366447482053,0.0008500458809418727,0.000546190844335684,0.0014779653579096398,0.00045161161066743945
2018-08-08,7.613194433909106e-05,5.208938912942113e-05,-1.6751946342294122e-05,0.0007070928485088064,0.0006380932593273687,0.0006382680524101277,0.0007555069904524639
2018-08-09,-0.00045873370982434374,-0.0004858163179315141,-0.00037609363082139564,-0.0006689875330572534,-0.0005210880766352693,-0.0003291724710139496,-0.0004920312210964289
2018-08-10,0.002350203393653585,0.0023580235465590973,0.0020439766807284843,0.0021192700093789624,0.002220337388101871,0.0009662726928562661,0.0007593801810638245
2018-08-13,0.000348364798959045,0.00031755503595731917,0.00026029325229798294,0.0005722183371974934,0.0005928665946757156,0.0008185412518637426,0.0008472639972685539
2018-08-14,0.0006232290355157454,0.00055686173058976,0.0004424188925952711,0.00041196841100207533,6.180853062120686e-05,0.00022226558525546052,0.00016503362272457699
2018-08-15,-0.0013628456314272697,-0.0015032724140415384,-0.0011993202435179584,-0.0012054304001680397,-0.001438853373184832,-0.0014602818971056366,-0.0018364322570438717
2018-08-16,0.00024606117803646545,0.00033551958711544794,0.00013593416827361633,0.00012691990615655503,0.00026043426858515323,-0.00015964924617961618,-0.00032996027841788035
2018-08-17,0.001267175672720393,0.0011534574907197922,0.0011132556897758166,0.0009669897893333921,0.0009599115320872511,0.000518262587445622,9.030061139089204e-05
2018-08-20,0.0008950148211972467,0.0009244291149995087,0.0007848388808458981,0.0006945356074944779,0.0007069916845979548,0.000780798240925306,0.0005788863957073334
2018-08-21,0.002409282324051288,0.0024025200676297768,0.0021324602304454337,0.001617669501486867,0.0009071080832318756,0.002928577441160518,0.0024597291744323695
2018-08-22,0.002017951988101371,0.0019490783117928436,0.0018539342113012736,0.0015971364079340208,0.0014549420156630348,0.0024811392818834157,0.0022184232039052683
2018-08-23,0.0007719635392412823,0.0007648406135366187,0.0006324992012558208,0.0004723979843204804,0.0007337004185726278,-0.000687924098459438,-0.0007361996226581624
2018-08-24,0.0005679756437705027,0.0005663031395933058,0.0011701328242421333,0.0011829071607271356,0.0010530970512786784,0.0009206509202449956,0.0008942940046666079
2018-08-27,0.0023800549115690034,0.0023800336187459453,0.0021866588373957866,0.002332016240977226,0.0022769463789340245,0.002400214112213667,0.00240215132899698
2018-08-28,0.0009213558892717457,0.0009213574201027055,0.0009191109541870221,0.0009381657995362065,0.0004621943876201446,0.0009677365352164427,0.0009926524095386171
2018-08-29,0.00046411259121983327,0.0004641263007273677,0.0005547366016530669,0.0004405121918352189,0.000852304542416515,0.0006098953473167838,0.00046620037531154855
2018-08-30,1.528447052280904e-05,-1.5265376545216649e-06,-0.0001097343888234058,-0.0001027381630911214,-4.8348717311125976e-05,0.0002693282714722657,0.00035609230136227863
2018-08-31,0.0005981584904214893,0.0005810451957152284,0.0005969157893959325,0.0005789399112854127,0.00038011746742093764,0.0003260364808722196,8.993540814987606e-05
2018-09-04,-0.0008845066906925472,-0.0008638657502437015,-0.0012339787656227559,-0.0015958454793844248,-0.001446656598936732,-0.001434716774149532,-0.0017331912061452845
2018-09-05,-8.016667991328212e-05,-0.00010552259590867406,0.00025620580085266675,0.00019480812128702527,0.00031519186246058546,-5.0247352527650255e-05,-0.00022788397684601227
2018-09-06,0.00015986471957278738,0.00022419832570982066,0.00018762079956025605,-0.000295725025840321,0.00019960796650006572,-0.00021851570513360484,-0.00048509659600394543
2018-09-07,-0.0011573582688114267,-0.0013039333655961356,-0.0013927315212036691,-0.0013146732683716696,-0.0015281690736809192,-0.0014768378227558508,-0.0018212469935700534
2018-09-10,0.0018792721390058589,0.001719593410918868,0.001443463960700546,0.0002995475023650301,0.00013958072909387147,0.0008327869512917642,4.492896810626558e-06
2018-09-11,0.00017842534132467614,0.00019233836600645457,0.00025145850655946015,0.0006034615104051671,0.0009761377838066894,-0.00018562404158523247,0.00020106460465562688
2018-09-12,0.0010148331062438901,0.0010069115973095476,0.0011291168999517209,0.0008809086067224714,0.0005128109046399687,0.0014167733392068547,0.0013437156805490085
2018-09-13,0.0001426791910998812,0.00012684076117759141,0.0003185633622935877,-3.995156188459781e-05,9.615539734433035e-05,4.2108747924301604e-05,-0.0005735904634831627
2018-09-14,0.0010219712523186692,0.0010213669955853042,0.0009106110002557462,0.000618955513563437,0.0002813866889249341,0.0006836251941136224,0.0003093872030259353
2018-09-17,0.0005805407420636098,0.00044120088857795806,0.0006732622414015554,0.0006945532384026799,0.0006937680246963639,-0.0008031905263374231,-0.0010095579432831368
2018-09-18,0.00012415216649770434,7.021849781373466e-05,9.608672600374844e-07,0.00019685707091031678,-6.862400192804473e-05,0.001045882053580447,0.0009141316556181567
2018-09-19,0.0012093834915777248,0.0011573560802061104,0.001315174844294163,0.0015338920997619346,0.0019184725000215813,0.0002821821671383807,0.00038618204933593583
2018-09-20,0.0007986522193829083,0.0006911691776377122,0.000670618701712272,0.0007799913996743011,0.0008667160222791435,0.0007263204539238316,0.00043746766752496014
2018-09-21,-6.351130610492532e-05,0.00019820600760936505,0.00010393699760888835,6.4061762345572e-06,8.447605369420679e-05,-0.00011718249081622091,-0.0003799918977733492
2018-09-24,-2.7158781659451033e-05,1.9644505365747327e-06,-0.00014479284335206432,-0.0003852917114514341,-0.00022130503445315282,0.0002481971557019509,7.159121884783138e-05
2018-09-25,0.0015567334841598622,0.0015364971343017231,0.0014975137700716104,0.0015133952891235422,0.0015597649393701083,0.0014610968526480687,0.0011796733578589107
2018-09-26,-0.00016137693172243786,-0.00017871879289432902,-6.9879393685825e-05,0.0005298751790882193,0.00042352094017736894,-0.0007231607342480365,-2.8513219690397685e-05
2018-09-27,-0.0002397720961288834,-0.0002399225704141552,-0.00022978414385720568,-7.083306021509142e-05,6.633251594736383e-05,4.1164288203170965e-05,0.00016439605929246425
2018-09-28,0.0008188525403632653,0.0007943396195122831,0.0007223893831919822,0.00047398503847818674,0.0004003826122689127,0.0007539838764311967,0.0005425398445912527
2018-10-01,-0.00011375867754620075,-7.457649758813611e-05,-0.00010326573360224599,0.0003648127373773432,0.0002475503114869676,0.00038121631391170975,0.00042151660755483135
2018-10-02,-0.0009148578846467277,-0.0008313014287568706,-0.0009809985144371045,-0.0005168381085376915,-0.0005240240990902085,-0.0008562330025195773,-0.00023079700297106895
2018-10-03,5.74339286129023e-05,8.530991274914031e-05,1.3816013660197259e-05,-0.0004519416397616067,-0.0007006238515563528,0.0001299450255421167,-0.00038575492107327145
2018-10-04,-0.00025081773606100774,-0.00023098975018542723,-0.00048399339245048476,-0.00012493204666057803,0.0001788985506125688,-0.0026561441760706837,-0.0029729269407672856
2018-10-05,0.0003666266211822672,0.00035243096230540754,0.0001802554942977253,0.00012676682462810663,0.0002577488926625087,0.000803022136012837,0.0003579296743670883
2018-10-08,-0.0028566985131212187,-0.002935696572621801,-0.0026420959375393644,-0.002647078274981977,-0.002512640120437853,-0.0017565195259700197,-0.0015922844690765682
2018-10-09,-0.0016525154858581645,-0.0017114178780145005,-0.0015110104544904792,-0.0016989408680495378,-0.0017008912983740908,-0.0028274311834431977,-0.0029961023550564288
2018-10-10,-0.0035189996583449065,-0.0032653743166181685,-0.0031858381708352907,-0.002366584016622364,-0.0014334085695621743,-0.0023263407823445304,-0.0003814088097173121
2018-10-11,0.002866488202841371,0.0024183848957662407,0.0021640112793836434,0.001886079184323398,0.0016228237425587374,0.0013332407449542318,-0.0003929674954843783
2018-10-12,0.0037849169524804666,0.002312430156527795,0.0018187664167658413,0.0017025026683210234,0.001981798529112259,0.0031036472838321355,0.001250254757250338
2018-10-15,-0.0008956612718090839,-0.0008737457936843203,-0.0009698217169576246,-0.001998284625089603,-0.002269158525530486,-0.0010760280882790372,-0.002228448071245761
2018-10-16,0.004955358371185215,0.004971583264800627,0.004386278294754648,0.003403215737573603,0.0031941157891710002,0.004484467917804241,0.003453852476430139
2018-10-17,-0.0009206413885745546,-0.0011370376570527707,-0.0011691287504640296,-0.0009029405228423844,-0.0006950548827490626,-0.000440325028621173,-0.0005855874657958852
2018-10-18,-0.0015055935205241832,-0.001409421800039524,-0.001645771175331354,-0.001308285567184552,-0.002065431326667771,-0.001562175717344971,-0.0013652954460075491
2018-10-19,-0.0015434505545671704,-0.0015941105405935826,-0.0018165161878472302,-0.0010478826649624844,-0.00037592909278588135,-0.00036419145888375254,0.00019800257859708308
2018-10-22,0.002402445299814014,0.0026008442664042673,0.0026360187523389554,0.0026155238350767797,0.0022346401472961826,0.0011135265145991386,0.0013711038861636484
2018-10-23,0.0006446993972667088,0.00028968815656921524,4.236068670590532e-05,0.0006122753381518253,0.0015140885039527379,0.001795480602842128,0.002119277787511163
2018-10-24,-0.0009755986135220845,-0.0010241125283856867,-0.0009743083269996597,-0.001365086534537702,-0.0007213787718689778,-0.0009595890497221887,-0.0009963014639873817
2018-10-25,-0.0007767076295383776,-0.0008256857102453444,-0.0013284848449370856,-0.0016906678656173663,-0.0011173290847346525,-0.00024396138432347474,-0.0013838809692851032
2018-10-26,-0.00035512511610575134,-0.000515688221676117,-0.0007655171418326156,-0.00022018323522523685,-0.0019703761646138423,-8.899778569539354e-05,-0.002247392584966308
2018-10-29,-0.0013396140001488087,-0.0011116747289661591,-0.0010723580478593832,-0.0006838905756854924,-0.0011588809292243543,-0.0004851179056669298,-6.819886822229354e-05
2018-10-30,0.005078922370917173,0.004013476006173589,0.00413245822964374,0.003989656945245154,0.004438941325280993,0.00363915304789565,0.0019123633638255992
2018-10-31,0.004131633925606967,0.003408869323340504,0.0029104919378750717,0.0013682958449090094,0.00027016458515274487,0.0032421520122050927,0.0016907024907531609
2018-11-01,0.0038924001691521826,0.003389050424434893,0.0021590043200310255,0.0014496757409079518,0.0002246920573733131,0.004364582030646619,0.0024748564027434403
2018-11-02,0.00042393782766035387,0.00024358619670523653,0.0001241680394612618,0.00015509820236096327,0.00011633878790905436,0.000594120281036771,0.0005933841554335241
2018-11-05,0.0005373222228762546,0.00035473305239145276,0.0004122850445028647,0.0006689461397757695,0.0007299465140060589,0.0011387125911246528,0.0013424256789838496
2018-11-06,0.00069886980116215,0.0006796926500206379,0.000424326485022279,-0.00025088767632354403,9.38990517856445e-05,3.109935477617798e-05,-0.0011042481452294998
2018-11-07,0.004063027333704702,0.004089485927331604,0.0041144932048562295,0.004301567747050597,0.004308630126423537,0.0026048679485385956,0.0036400142011287404
2018-11-08,-0.0009532710921439824,-0.0011589571269149676,-0.0012273207812883902,-0.001175424060853088,-0.0008001037549932674,-0.0005141261532034784,-0.0007257556458589171
2018-11-09,-0.00020784137823867807,-0.00034772955667060416,-0.0005885420784720718,-0.0006990704704249086,-0.0012681898743915198,0.0015191245457648536,0.0008564108007016182
2018-11-12,-0.0015503978350730587,-0.0016600077837693255,-0.0017159605508537436,-0.0025244285616543042,-0.0030007258776884697,-6.386113361630998e-05,-0.0008997782385634768
2018-11-13,9.758852616163565e-05,-3.57850938169872e-05,-1.4638135044287064e-05,-0.00022644681722055449,-0.00048487110071776453,2.5668860884669418e-05,-0.0004916064195730336
2018-11-14,-0.0013699107758534368,-0.000647060480055106,-0.000593985383164861,-0.0004607915504413919,-0.0003041746894431605,-0.0010189952458207435,-0.00018024140766643515
2018-11-15,-0.0011875566263928243,0.0001114076050842788,-4.629724434966414e-05,-0.0005489138839347523,-0.000573806840336084,-0.0015688083770559838,-0.0006275295709458745
2018-11-16,0.00015553504043222473,-0.0015890354135743823,-0.001912168348667372,-0.0018767235099296578,-0.0017756944111685983,0.0014395470941221213,-0.0009296192028518497
2018-11-19,-0.0035706146771959293,-0.0030806229288598544,-0.0032974163066022593,-0.0028280466103560256,-0.002820153998410565,-0.002754890089089802,-0.002213990179162651
2018-11-20,0.0020449360464312198,0.0018229770075484145,0.0015929329349515255,0.0014282248092177439,0.0014940077867633646,0.0020255170529898726,0.0016313492444091438
2018-11-21,0.0036021679395671657,0.003872525784882618,0.0032564664810674276,0.0019794813081673197,0.0015626907003276828,0.002800714093129782,0.0021570704063670846
2018-11-23,0.0007538581213947617,0.0008871905168694334,0.0009815172035077867,0.0005565565863984111,0.00027136853136883134,0.0002108097492268201,0.0006576256626256034
2018-11-26,0.0020209878526687374,0.0020841310167854683,0.002108324858284101,0.002015762829594099,0.0016338169314701549,0.0014401273332054119,0.0012832419379413948
2018-11-27,7.076261765365227e-05,-4.135663323897508e-05,1.821146593395726e-05,0.0003758823275649513,0.00016716956857763994,0.0009979733532235271,0.0008544614367352408
2018-11-28,0.004775576138131333,0.0046218444355207704,0.004440986865356078,0.004466663481877896,0.004757266061511536,0.004176343793907028,0.0037795019670732303
2018-11-29,0.0007836562438996961,0.0008845337417033309,0.0007577433990172042,0.0008029279982733128,0.00122599825424968,-5.084142837979543e-05,-0.0001662065973417445
2018-11-30,-0.0015131758995063948,-0.0015358580900744496,-0.0015749915756081232,-0.0015195926898256763,-0.0012000819021170724,0.00014635231751380977,0.0002520864773825941
2018-12-03,0.0013096721730052946,0.0012919870110839227,0.0011268269043810232,0.0010474352603350168,0.0003431465801072598,0.0011371063766882634,0.000841256457465444
2018-12-04,0.00023127393421074955,0.00031735671907505414,0.00027879799799705187,4.969307994942383e-05,0.0003987038194869711,0.0004458074806328425,0.0003729209919892681
2018-12-06,0.00028001068285839344,0.00017919984351176456,0.00012465247843636588,-0.0002970734992484234,-5.5911285442143514e-05,0.0005394611342336952,-0.00020705411271414433
2018-12-07,0.0005949238669879775,0.00039236565505424705,0.0004197532403288908,0.0005273436285937491,0.00026514199616638835,0.0009248295755400246,0.0010633380234719113
2018-12-10,0.0005662847729381046,0.0007927668069812272,0.000871360083969151,0.0011060913346295723,0.0016360334994899649,0.0016698332980991117,0.001685574941756317
2018-12-11,-0.0012874949743324998,-0.0012420535877815744,-0.0012191458994284957,-0.0016383511775577785,-0.0013449975874918856,-0.0006543120018594323,-0.0004286885325119385
2018-12-12,0.0012982825105144397,0.0011924202957584607,0.0010152451269394604,0.0006584092723536548,0.0006094876490579063,0.001698155194978346,0.0016534443268718896
2018-12-13,-0.00035929445582305434,-0.00030436216108609463,-0.0003523137322685628,-0.00019149994373104956,0.00042199697547908515,-0.0003010406873085981,-0.0001660572996564517
2018-12-14,-0.000835452293951373,-0.0009905203183339095,-0.0010433233256185123,-0.0010409591071516536,-0.0009993819819964225,-0.0011414333635632037,-0.0013518614105468593
2018-12-17,0.001584605432379707,0.001715633620812553,0.0018704772100057282,0.0012340893172581142,0.001736694062818034,0.0012753908980041794,0.0009866566294076543
2018-12-18,-0.0010250218623326678,-0.0012382300126366178,-0.0011983785592485393,-0.0010239974462522142,-0.0011199020840147703,-0.0010654152750869711,-0.0011254314070840799
2018-12-19,0.0007475959591722108,0.0008228877863477558,0.0009330314853512045,0.0009932630894606174,0.001403551343660418,0.0003150493154874627,0.0006738670221611747
2018-12-20,-0.00367954375648216,-0.0038124595282356174,-0.003791379382286785,-0.0036020435868419,-0.0033912802870047524,-0.004321701397479411,-0.004414566498642481
2018-12-21,0.0004749948881188191,0.0006274370108177651,0.00045925691598671086,2.4927532942711826e-05,0.0003170128160607223,0.0008360253915831776,-1.812565133965183e-05
2018-12-24,-2.9522999655881435e-05,-7.380128994738578e-05,-9.747754394659789e-05,0.0004188690289559109,0.000359794944396518,0.0008477533246624691,0.0011560455466461178
2018-12-26,0.0005085925021465742,0.0005724682588488818,0.000558915081166311,0.000231817637068679,1.6094966318120707e-05,0.0007630437434247574,0.00048575552480465144
2018-12-27,-0.0013361154176791388,-0.0015436976909956562,-0.0017904142823052455,-0.0018784904385993454,-0.002136433933502768,-0.0009088931483067625,-0.0011591398938450318
2018-12-28,0.000919834668940491,0.0008634432881264718,0.0006491939901203255,0.0006725266290006945,0.0007486432570339266,0.0009393331013027695,0.0008115959656507358
2018-12-31,0.0021105256475096442,0.0021105350182334223,0.0017926043308661287,0.0012734390069291078,0.0009749455039851618,0.0017089848918788238,0.0011050202588927958
2019-01-02,0.0011271913152051541,0.0011123018085444911,0.0007145576059708501,0.0014619799186908551,0.0015484030579201412,0.0009158082414320186,0.0011927108112887753
2019-01-03,0.0018338836142576147,0.0018185879490727416,0.0017205785344639732,0.0015371853955391097,0.0017388697484925569,0.0025128669077040416,0.0021774632622866743
2019-01-04,0.0004029466769624722,0.000531766022779858,0.0006604620228567506,0.0003419868109531134,2.4087596221684113e-06,0.00019379688874112715,0.0003548516602295929
2019-01-07,-0.0013416042395795404,-0.0013813192220693234,-0.0013874668656355638,-0.0016512969201233118,-0.001246868159020651,-0.0022741061633563876,-0.002458872504157273
2019-01-08,0.002298217063064982,0.0023602919100471306,0.0022827204443965844,0.0021836836339293522,0.002280799236123388,0.0016372991313499505,0.001627135639679589
2019-01-09,-0.0012487212205261054,-0.0013111198938743338,-0.0013201772340042746,-0.001560392998504903,-0.0019288175436743126,-0.0014671843756944858,-0.0017600725427223964
2019-01-10,-9.021801414705959e-05,-0.00023163366827343217,-8.817798359044454e-05,-0.00020737738748670368,-0.0003476142675691256,6.16270627444546e-05,-5.715835213321855e-05
2019-01-11,-0.00039583608660600746,-0.0003871572885383392,-0.00047225602697151617,-0.0006136753816441741,-0.0005611545401891986,-0.0011362236209191143,-0.0013545448292766283
2019-01-14,0.001227032906517825,0.0013128516765976111,0.0014463830534682837,0.0013499446897593062,0.0012712002146845905,0.0012279399274818404,0.0015533964564814137
2019-01-15,0.0018222606552991299,0.0017544673836579006,0.0017467637541562914,0.0017573326314684868,0.0017322972993927912,0.0019581389170376102,0.001776491530412037
2019-01-16,-0.0005634699257188598,-0.0008349745809482352,-0.000847067642819224,-0.0008672299874453637,-0.0009570313537301828,-1.5728848764511917e-05,-0.00041932601622629687
2019-01-17,-0.0006413918831297333,-0.0004007865434571202,-0.00032366191827009694,-0.0004278370777803501,-0.0005615741733217438,-0.0007020724557418128,-0.00022184179564680963
2019-01-18,0.00019896160547623604,8.49267492013361e-05,-0.00043736591061950086,-0.0004484606068316292,-0.0007149400924592632,0.0008169666691341354,7.229619081512603e-05
2019-01-22,0.0024102788560690074,0.0023965297451124835,0.0021474092100975334,0.0019578582707875146,0.001510313241065299,0.0017895918519003904,0.0012524248505449826
2019-01-23,0.002454280660527084,0.002591660177852642,0.0026857383641375847,0.0024747247679603487,0.002395154024069062,0.0027484487347204495,0.002809074882597405
2019-01-24,-0.0007308760956055272,-0.000829762550722453,-0.000700988639771856,-0.00034805837767426295,-0.0034118297887541674,-0.003549781677711702,-0.0031883391099458746
2019-01-25,-0.00241755313067628,-0.002445382794897253,-0.002476392922794098,-0.00221132759682463,-0.0023266796467263837,-0.0020067529112273775,-0.0017526301150567602
2019-01-28,0.0013231393763650206,0.001286939112672504,0.0012218310219076147,0.00132383668579684,0.0013858340163235168,0.0011611790976776301,0.001214126939838082
2019-01-29,0.002655811614829817,0.0025769327494952845,0.0025194148546558706,0.002052476240611528,0.0019960885763188837,0.0026815785821018537,0.001901605281294557
2019-01-30,0.00017431344909810608,0.00011510745475107708,0.0002486137294685679,8.765769695232207e-05,0.00016759761352544205,0.00030976591477032995,0.0002508801050377056
2019-01-31,0.0010607953786423226,0.0009664922633521097,0.0009931886237136303,0.0009070785678219465,0.0007817541842142697,0.001086606074363694,0.0008851777178375028
2019-02-01,0.001996310976961817,0.0017990657156199605,0.0015067000959421224,0.0014962189858244712,0.0013434260974684018,0.0017296330473873993,0.0011534595725425326
2019-02-04,0.0003308566334734085,0.00028354968317320813,0.0002515003275484943,0.00016542411713675972,0.00012016489246614588,0.0010260387041705512,0.0008541369999034757
2019-02-05,0.0008523075080527007,0.0008305196678781107,0.0007955388594208051,0.0010004549747231245,0.0011137087049204368,0.0007191763534862652,0.0009275551157153058
2019-02-06,-0.0010081981577923795,-0.0010148853304717239,-0.0008210719383469249,-0.000953647368972803,-0.0010563180545497888,-0.0006505315548992234,-0.0007014036476209257
2019-02-07,0.0016112782092087168,0.001618398251131463,0.0015555292230086193,0.0017258916680028401,0.0016426373057766754,0.0027101853490082385,0.0029905848559564118
2019-02-08,0.0012274094657141728,0.0012094136525653701,0.0011774001662886839,0.0012291769395539258,0.001228434958914649,0.0011071242151923736,0.0009814541948180275
2019-02-11,0.0002139854847442525,0.00020659754746468758,9.773861577443797e-05,0.0001223882837750647,-5.919835359812533e-05,0.0003449513065301423,0.0002720642560858248
2019-02-12,0.0009386262274287125,0.0009319031065215734,0.0007671926463741176,0.0008167204522325839,0.0005646576624228905,-6.02305871690385e-05,-0.00022487148850844888
2019-02-13,7.338374135840686e-05,1.5901892847582173e-05,-2.1431051446321492e-05,-6.428475355223072e-05,-6.182172031812823e-05,0.000322863462908878,9.774445624966224e-05
2019-02-14,0.0005191128798878267,0.0005057076433557895,0.0004433915697666809,0.0002987653245001438,0.00017418459630224163,0.0006020126073185,0.00044238347184541265
2019-02-15,0.0013608153321082869,0.0013541873100839973,0.0014675677092825887,0.0015946671091515486,0.0014274031863269446,-0.0007752549345687663,-0.0006362485012438737
2019-02-19,-0.0007399486415374242,-0.0007206789473869513,-0.000734186164435702,-0.000732973261951583,-0.0006984647834604805,-0.0006771539878160239,-0.00048733454909033957
2019-02-20,-0.000617811862157193,-0.0006512475184599006,-0.0007213859934123656,-0.0008187994498600025,-0.0007647089266068826,-0.0016526642695148374,-0.001902661868136723
2019-02-21,0.001920822986282631,0.0018698201932262368,0.0018094749888147878,0.0018824959710535666,0.0018421070180476998,0.0015694404621770359,0.001457442812592493
2019-02-22,0.0012281696459445375,0.0012739806010909765,0.001232529823737717,0.001245096326277926,0.0012918633125029682,0.0004678000407102873,0.0005853447112531072
2019-02-25,0.00021371267946538529,0.0001787704884774002,0.00022650969167179393,0.0002425324603857149,0.00037761247616726256,-0.0003070411970083769,-0.0003613061372036431
2019-02-26,0.0008196329203626798,0.0007901111514683694,0.0007256298480314995,0.0007107843200522704,0.0009190803041857465,0.0011308621365312774,0.000996873504912941
2019-02-27,2.6500121838368245e-05,2.3875773265347557e-05,-2.5010990124316987e-05,-0.00040441898253012717,-0.0002563276256151121,-0.0003146253601572273,-0.0007130866722554632
2019-02-28,0.0010544272271859364,0.0013016815568097889,0.0012540973015708183,0.0010532084355572376,0.000822232418514204,0.0020581929342755687,0.0017775428557400997
2019-03-01,-0.00019154210954789886,-0.00021343818170706165,-0.0002342573244813828,-0.0005145011892869132,-0.0008091047123150571,-0.00029197279335247555,-0.00045716454829347874
2019-03-04,0.0012854868796622985,0.0013710159616887117,0.0014398023192192361,0.001454261052571639,0.0013985670865258402,0.0012125426209933462,0.0014556464487536606
2019-03-05,0.0005382775924659603,0.0005941788756234035,0.0005150045470301324,0.0004131443800782106,0.0006498464519839588,0.0008824529206581109,0.0007915115912511368
2019-03-06,0.0024182193151646506,0.002414538554382135,0.0022698257665911235,0.002257538835871061,0.002375383801655244,0.0025651336827571423,0.002580026638808391
2019-03-07,0.0006675123634277174,0.0006383354473159259,0.0006315457292442716,0.0008499911502191464,0.0009622941069470058,0.00023420904371245605,0.00037053057291510456
2019-03-08,0.0011402502651707623,0.0011572879450925783,0.0010415834074467855,0.000925657479476897,0.0009575770497470952,0.0005569822018086064,0.0003606444693048163
