Date,net_orig,net_rep,net_absdiff,maxw_absdiff,gross_orig,gross_rep
2025-07-11,-0.004486131982213189,-0.004486131982213189,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-14,0.007229914410202054,0.007229914410202054,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-15,0.0018276527683997615,0.0018276527683997615,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-16,0.002041406799951792,0.002041406799951792,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-17,0.01613202654724856,0.01613202654724856,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-18,-0.0019158811033153764,-0.0019158811033153764,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-21,0.010335540229681577,0.010335540229681577,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-22,-0.010317551422775082,-0.010317551422775082,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-23,0.009092361669245175,0.009092361669245175,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-24,0.0042428895361019785,0.0042428895361019785,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-25,0.004798409545622128,0.004798409545622128,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-28,0.006229903807452036,0.006229903807452036,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-29,-0.0030877096928140957,-0.0030877096928140957,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-30,0.00267072668223051,0.00267072668223051,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-07-31,-0.01056358023023439,-0.01056358023023439,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-01,-0.039268369604054464,-0.039268369604054464,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-04,0.03678231216517147,0.03678231216517147,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-05,-0.01353441919574932,-0.01353441919574932,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-06,0.025084006765300565,0.025084006765300565,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-07,0.006746146739382616,0.006746146739382616,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-08,0.018595482845694605,0.018595482845694605,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-11,-0.005898631413748237,-0.005898631413748237,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-12,0.025055175784320115,0.025055175784320115,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-13,0.000996932960946929,0.000996932960946929,0.0,0.0,1.9934416457728743,1.9934416457728743
2025-08-14,-0.0015562067767705562,-0.0015562067767705562,0.0,0.0,1.9426760550156101,1.9426760550156101
2025-08-15,-0.008542296494057008,-0.008542296494057008,0.0,0.0,1.9426760550156101,1.9426760550156101
2025-08-18,-0.0007740739242696299,-0.0007740739242696299,0.0,0.0,1.9426760550156101,1.9426760550156101
2025-08-19,-0.026382294927582223,-0.026382294927582223,0.0,0.0,1.8197041200696262,1.8197041200696262
2025-08-20,-0.010804078897601115,-0.010804078897601115,0.0,0.0,1.8197041200696262,1.8197041200696262
2025-08-21,-0.008424591718700452,-0.008424591718700452,0.0,0.0,1.8197041200696262,1.8197041200696262
2025-08-22,0.02804721523064922,0.02804721523064922,0.0,0.0,1.689922295672293,1.689922295672293
2025-08-25,-0.004874664867389343,-0.004874664867389343,0.0,0.0,1.689922295672293,1.689922295672293
2025-08-26,0.006785067446584425,0.006785067446584425,0.0,0.0,1.689922295672293,1.689922295672293
2025-08-27,0.0025973258724569064,0.0025973258724569064,0.0,0.0,1.689922295672293,1.689922295672293
2025-08-28,0.010578658711545697,0.010578658711545697,0.0,0.0,1.689922295672293,1.689922295672293
2025-08-29,-0.01957578368426857,-0.01957578368426857,0.0,0.0,1.6191566703293765,1.6191566703293765
2025-09-02,-0.013601804191539175,-0.013601804191539175,0.0,0.0,1.784958835839381,1.784958835839381
