Date,net_orig,net_rep,net_absdiff,maxw_absdiff,gross_orig,gross_rep
2026-04-08,0.03468556719072166,0.03468556719072166,0.0,0.0,1.1350494367194222,1.1350494367194222
2026-04-09,0.007115912868027006,0.007115912868027006,0.0,0.0,1.429837589817425,1.429837589817425
2026-04-10,-0.0020419637429831368,-0.0020419637429831368,0.0,0.0,1.4299093802350835,1.4299093802350835
2026-04-13,0.017470923278529314,0.017470923278529314,0.0,0.0,1.4632974892004251,1.4632974892004251
2026-04-14,0.020438381249731352,0.020438381249731352,0.0,0.0,1.4461221883224316,1.4461221883224316
2026-04-15,0.012073767269881335,0.012073767269881335,0.0,0.0,1.4449392774075018,1.4449392774075018
2026-04-16,0.004238010098206954,0.004238010098206954,0.0,0.0,1.4449613855749055,1.4449613855749055
2026-04-17,0.016494516921590867,0.016494516921590867,0.0,0.0,1.4794677499590396,1.4794677499590396
2026-04-20,-0.004960380135928521,-0.004960380135928521,0.0,0.0,1.4799723003065954,1.4799723003065954
2026-04-21,-0.008779234076067956,-0.008779234076067956,0.0,0.0,1.540691741892338,1.540691741892338
2026-04-22,0.019006992295706595,0.019006992295706595,0.0,0.0,1.5329424036928896,1.5329424036928896
2026-04-23,-0.00530773112384381,-0.00530773112384381,0.0,0.0,1.5344768698370106,1.5344768698370106
2026-04-24,0.01511430937851149,0.01511430937851149,0.0,0.0,1.517926196884514,1.517926196884514
2026-04-27,0.006343266323432595,0.006343266323432595,0.0,0.0,1.6667076729380061,1.6667076729380061
2026-04-28,-0.008543375110202882,-0.008543375110202882,0.0,0.0,1.7901957649972975,1.7901957649972975
2026-04-29,0.0019659274901308293,0.0019659274901308293,0.0,0.0,1.8367575607952646,1.8367575607952646
2026-04-30,0.019427886034650538,0.019427886034650538,0.0,0.0,2.0,2.0
2026-05-01,0.009727397371698091,0.009727397371698091,0.0,0.0,2.0,2.0
2026-05-04,-0.006676059667873277,-0.006676059667873277,0.0,0.0,2.0,2.0
2026-05-05,0.01935756653984129,0.01935756653984129,0.0,0.0,2.0,2.0
2026-05-06,0.03277081887311278,0.03277081887311278,0.0,0.0,2.0,2.0
2026-05-07,-0.0027241701932174353,-0.0027241701932174353,0.0,0.0,2.0,2.0
2026-05-08,0.0282865003659185,0.0282865003659185,0.0,0.0,1.9999999999999996,1.9999999999999996
2026-05-11,0.002958021791875563,0.002958021791875563,0.0,0.0,2.0,2.0
2026-05-12,-0.0065789575926766064,-0.0065789575926766064,0.0,0.0,2.0000000000000004,2.0000000000000004
2026-05-13,0.011653949718990794,0.011653949718990794,0.0,0.0,1.9999999999999998,1.9999999999999998
2026-05-14,0.015955930995193435,0.015955930995193435,0.0,0.0,2.0,2.0
2026-05-15,-0.024417515430568366,-0.024417515430568366,0.0,0.0,1.9790628883321715,1.9790628883321715
