Date,net_orig,net_rep,net_absdiff,maxw_absdiff,gross_orig,gross_rep
2025-07-11,-0.000677270973076747,-0.005573595076267321,0.004896324103190575,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-14,0.0031497662449915557,0.0016350256189598528,0.001514740626031703,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-15,-0.0031804520629104506,-0.009623846413906628,0.006443394350996177,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-16,0.004730411374158113,0.006540075615970459,0.001809664241812346,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-17,0.007323988116493827,0.008052750638424205,0.0007287625219303782,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-18,0.00025674602420407535,-0.0013101301514495838,0.0015668761756536592,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-21,0.012205812220697847,0.0072614645105468,0.004944347710151047,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-22,0.0005458165009324372,0.003932993170101012,0.003387176669168575,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-23,0.0023708434913879343,0.01625754990110118,0.013886706409713245,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-24,-0.001915089243410468,-0.0032808063071275307,0.0013657170637170627,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-25,-0.00044909695935918406,0.002984502975571319,0.003433599934930503,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-28,-0.0028055902342459787,-0.006927338539026899,0.004121748304780921,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-29,-0.0011927466021654414,-0.00339373715708227,0.0022009905549168285,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-30,-0.008294967485574616,-0.0074680986017474395,0.0008268688838271761,1.220670194008917,1.9979999999999998,1.7820995502926662
2025-07-31,-0.0039155456674910645,-0.007050104362830969,0.0031345586953399045,1.29103480510081,1.9979999999999998,1.9999999999999998
2025-08-01,-0.009905958434773621,-0.027083823751843514,0.01717786531706989,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-04,0.016927209953399663,0.024358064156748488,0.0074308542033488245,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-05,-0.0049983643864067355,-0.009376199490599557,0.004377835104192822,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-06,0.008952877950687901,0.011272033245747302,0.0023191552950594004,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-07,0.006515553948881925,0.0013183374422963065,0.005197216506585618,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-08,0.005875290778749988,0.01256752299221344,0.006692232213463451,1.2550668473435327,1.9980000000000004,1.9999999999999998
2025-08-11,-0.008292410084101228,-0.004640751542870321,0.0036516585412309068,1.2550668473435327,1.9980000000000004,1.9999999999999998
