date,est,book,n_names,vol,ret,turnover,ret_net
2015-01-02,lw,unconstrained,369,0.10307026120037575,0.029847727080299445,,0.029847727080299445
2015-01-02,lw,long_only,369,0.16813062735110496,-0.013251165467063598,,-0.013251165467063598
2015-01-02,mp,unconstrained,369,0.1190807381333824,0.033464722689634886,,0.033464722689634886
2015-01-02,mp,long_only,369,0.15237411647417468,-0.004258329069276881,,-0.004258329069276881
2015-01-02,lw_cc,unconstrained,369,0.10774923545350455,0.021291536425072997,,0.021291536425072997
2015-01-02,lw_cc,long_only,369,0.16237620397065733,-0.013187942681474031,,-0.013187942681474031
2015-02-02,lw,unconstrained,370,0.12307237160521989,-0.0043701776324045535,3.5590569692080862,-0.00792923460161264
2015-02-02,lw,long_only,370,0.09448939098027569,0.04585008930927139,0.5181784461020572,0.04533191086316933
2015-02-02,mp,unconstrained,370,0.09776907374734334,0.008129261878108699,1.2150325191722002,0.006914229358936499
2015-02-02,mp,long_only,370,0.08337950836290363,0.0388455463603789,0.33112070308814767,0.038514425657290755
2015-02-02,lw_cc,unconstrained,370,0.13692278116895007,0.01675514854999351,3.5888812226137072,0.013166267327379803
2015-02-02,lw_cc,long_only,370,0.0925679626783187,0.045493999539508764,0.46957687289846944,0.045024422666610296
2015-03-02,lw,unconstrained,370,0.09870652696897769,-0.009051530718101818,3.382239052022692,-0.01243376977012451
2015-03-02,lw,long_only,370,0.13446485483349344,-0.016886797864326137,0.4519323771451792,-0.017338730241471315
2015-03-02,mp,unconstrained,370,0.11293118116764807,-0.028536558670297914,0.9230583399765117,-0.029459617010274428
2015-03-02,mp,long_only,370,0.13367073636122442,-0.023911892567905855,0.25237867641562883,-0.024164271244321484
2015-03-02,lw_cc,unconstrained,370,0.09830893526856323,-0.014811085510612115,3.848804900728638,-0.01865989041134075
2015-03-02,lw_cc,long_only,370,0.13434184634055976,-0.01602355521662306,0.5000363689062013,-0.01652359158552926
2015-04-01,lw,unconstrained,374,0.09987930955305664,0.0003423099002732473,3.3060583934874757,-0.0029637484932142286
2015-04-01,lw,long_only,374,0.0861560871026422,0.011590663180818014,0.44436389729895953,0.011146299283519056
2015-04-01,mp,unconstrained,374,0.09256734512956086,0.005416081523954026,1.260147813215412,0.0041559337107386135
2015-04-01,mp,long_only,374,0.08382960527258598,0.014185956606457724,0.3191925352055034,0.013866764071252221
2015-04-01,lw_cc,unconstrained,374,0.10794953833413742,-0.012419158287268443,3.2581127818753295,-0.015677271069143774
2015-04-01,lw_cc,long_only,374,0.08566372021131559,0.006658904851151533,0.435088645922149,0.006223816205229384
2015-05-01,lw,unconstrained,376,0.09462200475972367,0.0024285693631644354,3.1972785615045245,-0.0007687091983400894
2015-05-01,lw,long_only,376,0.09091286843857324,0.0027080840521623547,0.43091414684099183,0.002277169905321363
2015-05-01,mp,unconstrained,376,0.08949550495740123,-0.011229878381512104,0.9431150468608627,-0.012172993428372966
2015-05-01,mp,long_only,376,0.08923679821677884,-0.0037012412602337877,0.22392033571608766,-0.003925161595949875
2015-05-01,lw_cc,unconstrained,376,0.10838210607101054,-0.00929642480553881,3.277422583088662,-0.012573847388627473
2015-05-01,lw_cc,long_only,376,0.0913345657034552,0.0022609222692259847,0.43716274270500255,0.001823759526520982
2015-06-01,lw,unconstrained,376,0.07157084327466759,-0.008972396710803196,3.3415457130145843,-0.01231394242381778
2015-06-01,lw,long_only,376,0.1056067992222542,-0.011975650367774296,0.41874814613484646,-0.012394398513909142
2015-06-01,mp,unconstrained,376,0.08462028652094833,0.002944521485714932,0.8486094578562378,0.002095912027858694
2015-06-01,mp,long_only,376,0.09870159614912066,-0.012880479590482746,0.2103265343679747,-0.013090806124850722
2015-06-01,lw_cc,unconstrained,376,0.09201660963786704,-0.003475896602596321,2.8875028134274627,-0.006363399416023784
