date,n,p,psi1,psi2,psi3,psi4,psi5,gap1,gap2,gap3,gap4,gap5,vol_pca5_long_only,vol_jse5_long_only,vol_pca3_long_only,vol_jse3_long_only,vol_g0_long_only,vol_g1_long_only,vol_g2_long_only,vol_g3_long_only,vol_g4_long_only,vol_g5_long_only,vol_pca5_unconstrained,vol_jse5_unconstrained,vol_pca3_unconstrained,vol_jse3_unconstrained,vol_g0_unconstrained,vol_g1_unconstrained,vol_g2_unconstrained,vol_g3_unconstrained,vol_g4_unconstrained,vol_g5_unconstrained
2018-10-01,63,421,0.9636532624245965,0.9299994933028362,0.924771613848238,0.897183145514971,0.8515303444187761,0.47171064449510186,0.06696608915209912,0.25768646497842623,0.2904140040789136,0.020910910964566366,0.15770501075888407,0.15654564262370096,0.157285605391113,0.1558031865300255,0.15644428513676734,0.15605893865987483,0.15644428513676734,0.15605893865987483,0.15644428513676734,0.15605893865987483,0.14570618025308377,0.14645555066140165,0.14769556503185705,0.14982451932623875,0.14643968517674122,0.1461727313048506,0.14643968517674122,0.1461727313048506,0.14643968517674122,0.1461727313048506
2018-10-01,252,421,0.9947219539849591,0.9702620282579648,0.9686526843481919,0.9518576263577981,0.950505172208836,0.8203115312514463,0.05056361391550796,0.3432594606356222,0.026650721521221943,0.15239293357636374,0.1608969534992827,0.16068138965513737,0.1588192130808132,0.15858952615634067,0.1606768009535192,0.1606023729473236,0.1606768009535192,0.1606023729473236,0.1606768009535192,0.1606023729473236,0.14832150424378865,0.1517135478071298,0.15100371026886042,0.1546927496975386,0.1517211484883051,0.1516838977124272,0.1517211484883051,0.1516838977124272,0.1517211484883051,0.1516838977124272
2018-11-01,63,421,0.98805155467039,0.9479392885815086,0.9210732160950574,0.9119788210202009,0.8987507540257594,0.7657640622779098,0.3311677714659994,0.09905544471173115,0.12459201908882482,0.11163963054645004,0.12111871203700492,0.12086578039704315,0.12265528874056253,0.12217657820521972,0.12086578039704315,0.1208613508166415,0.12086578039704315,0.1208613508166415,0.12086578039704315,0.1208613508166415,0.10137089758769896,0.1008602027340755,0.12296105027827248,0.1232572187292095,0.1008602027340755,0.10085790172909032,0.1008602027340755,0.10085790172909032,0.1008602027340755,0.10085790172909032
2018-11-01,252,421,0.995784578179934,0.9747767588182578,0.969570480106769,0.9561183848982101,0.9474416810828143,0.8310976073809072,0.16890193102582635,0.3017854608633638,0.16136726243267785,0.07731802110473032,0.12885688167482365,0.12871365784617972,0.12428038813683058,0.12411806597386033,0.12871365784617972,0.12871857795019997,0.12871365784617972,0.12871857795019997,0.12871365784617972,0.12871857795019997,0.1291000364676106,0.1302800887015812,0.1296802196124515,0.13112394906321428,0.1302800887015812,0.13029756080912117,0.1302800887015812,0.13029756080912117,0.1302800887015812,0.13029756080912117
2018-12-03,63,424,0.9883652682346874,0.9400436076333833,0.9191965172480211,0.8967578915573085,0.8914369841590165,0.8011133838667717,0.24993749111339544,0.20808100176283773,0.046336878145593424,0.11445444342479706,0.22261067770610785,0.22236533338627917,0.22156283542312913,0.22118382829409006,0.222364720128,0.222364720128,0.222364720128,0.222364720128,0.222364720128,0.222364720128,0.1792901794680639,0.17652938421787076,0.2137498195805438,0.21494121398928445,0.1764783793224004,0.1764783793224004,0.1764783793224004,0.1764783793224004,0.1764783793224004,0.1764783793224004
2018-12-03,252,424,0.9960311904560739,0.9754815290065421,0.9667122869968859,0.9520726152016871,0.9484374961324951,0.8364459793031649,0.2601535959153079,0.3002464852186654,0.06876514265459785,0.10174001046176732,0.2238177162832097,0.22366677784537264,0.22253076939577857,0.22239630309248176,0.22366677784537264,0.22365993330787193,0.22366677784537264,0.22365993330787193,0.22366677784537264,0.22365993330787193,0.16212323029235276,0.16115152436580638,0.18966355979524513,0.19034723450375343,0.16115152436580638,0.16117339103363254,0.16115152436580638,0.16117339103363254,0.16115152436580638,0.16117339103363254
2019-01-02,63,423,0.9926348298885788,0.94534901053041,0.9152899672812106,0.9081190228802565,0.8976166348199597,0.861956824366776,0.3447211140815463,0.07458120237584517,0.09761225742706964,0.2120411221130626,0.1357187248447644,0.13556245649844745,0.1366564582529864,0.13647141423928238,0.13556245649844745,0.13553478818941544,0.13556245649844745,0.13553478818941544,0.13556245649844745,0.13553478818941544,0.12944853877414636,0.13044582643908292,0.13931993455910163,0.14142807954489683,0.13044582643908292,0.13018220358355648,0.13044582643908292,0.13018220358355648,0.13044582643908292,0.13018220358355648
2019-01-02,252,423,0.9968374733452372,0.9769606199655283,0.9662474183898805,0.9517127303754587,0.9484984303890651,0.8613537569626734,0.31368475557213044,0.29579903255443585,0.06086501670033897,0.13207593476261575,0.1314695109090641,0.13140401976361102,0.13206531988750544,0.13197271871026053,0.13140401976361102,0.13140303673001108,0.13140401976361102,0.13140303673001108,0.13140401976361102,0.13140303673001108,0.12858944210766948,0.1298683129115701,0.15150616517041854,0.15328835386998213,0.1298683129115701,0.12990200770306856,0.1298683129115701,0.12990200770306856,0.1298683129115701,0.12990200770306856
2019-02-01,63,423,0.9929068608816015,0.939557700382614,0.9092563692012544,0.8783696672766843,0.8634153731377385,0.8794181905348845,0.3233512509422661,0.24167139398945733,0.1023408406912615,0.1730509943127417,0.06183675933971548,0.06177802560822473,0.06333233883780066,0.06325748616389539,0.06177802560822473,0.06177802560822473,0.06177802560822473,0.06177802560822473,0.06177802560822473,0.06177802560822473,0.0874577476424304,0.09067657075757006,0.08603745039706008,0.08968381093200567,0.09067657075757006,0.09067657075757006,0.09067657075757006,0.09067657075757006,0.09067657075757006,0.09067657075757006
2019-02-01,252,423,0.9971030436593318,0.9772652888980847,0.9673258532491047,0.952955811220111,0.948880572276853,0.871297186322264,0.3006834156213377,0.3003478812538879,0.07779559732209558,0.1268831750610413,0.06008790362127965,0.06004878635210482,0.05932351172701285,0.059282939626908934,0.06004878635210482,0.0600482583176814,0.06004878635210482,0.0600482583176814,0.06004878635210482,0.0600482583176814,0.08381050634003856,0.08508183844197385,0.0948320095610497,0.0963776979955344,0.08508183844197385,0.08508869409266531,0.08508183844197385,0.08508869409266531,0.08508183844197385,0.08508869409266531
2019-03-01,63,424,0.9923741378163172,0.9339521565885246,0.9004540303030292,0.8839487421799731,0.845649298778908,0.8810524556891786,0.32481417329090767,0.1347091404187076,0.23253046406130998,0.10407324851518525,0.0963355574914784,0.09610956304255439,0.09791772278905399,0.09774608038584871,0.09610956304255439,0.09610956304255439,0.09610956304255439,0.09610956304255439,0.09610956304255439,0.09610956304255439,0.096784627251312,0.10124943184077996,0.09258403430910571,0.09684656574927518,0.10124943184077996,0.10124943184077996,0.10124943184077996,0.10124943184077996,0.10124943184077996,0.10124943184077996
2019-03-01,252,424,0.9966593134375256,0.9750296848493414,0.966999223979161,0.9514239074111112,0.947975720403424,0.8647485133887824,0.2402524469587554,0.3152151522998957,0.064627528096529,0.12991240581270994,0.09792226990726356,0.0978584625166652,0.09146354774543651,0.09137549667129856,0.0978584625166652,0.09784734219045804,0.0978584625166652,0.09784734219045804,0.0978584625166652,0.09784734219045804,0.0740956156690836,0.0747448518834369,0.07457316168661338,0.07555186500765974,0.0747448518834369,0.07472852895195656,0.0747448518834369,0.07472852895195656,0.0747448518834369,0.07472852895195656
2019-04-01,63,424,0.9864086253847969,0.9206512779220284,0.8986033239285368,0.8982999986468682,0.8472676312895626,0.8228490364034682,0.20835494912436225,0.002823238157807261,0.31573409875664615,0.09049469363748942,0.07263398287759344,0.07266593677455285,0.07265523754304862,0.07267623108357968,0.07261215808211086,0.0726202370784142,0.07261215808211086,0.0726202370784142,0.07261215808211086,0.0726202370784142,0.08269426058082364,0.08475897511506046,0.08309682419328941,0.08543040392688711,0.08449117153572379,0.08453068660289685,0.08449117153572379,0.08453068660289685,0.08449117153572379,0.08453068660289685
2019-04-01,252,424,0.9965301799619896,0.9746575414140158,0.9681556687927783,0.9524205291948284,0.9461498316236361,0.8615661502321383,0.2015477373803272,0.3253188059737959,0.11360023083147573,0.07187870424236922,0.07031366380155284,0.07029806673856742,0.0686645714390318,0.0686526339741748,0.07029806673856742,0.07029479871756007,0.07029806673856742,0.07029479871756007,0.07029806673856742,0.07029479871756007,0.11392945468829184,0.11589962861748755,0.11461789853501346,0.11687821699770568,0.11589962861748755,0.11589274516410357,0.11589962861748755,0.11589274516410357,0.11589962861748755,0.11589274516410357
2019-05-01,63,423,0.9770885187158704,0.9312058415485246,0.9013611710659185,0.8813282418259654,0.8605169746565299,0.6590433591805654,0.29161786406542595,0.15995881958934235,0.1396860670127363,0.06473071964257614,0.09987911422868036,0.09926918166248934,0.09874724954294439,0.09815218051379086,0.09926918166248934,0.09920355926059946,0.09926918166248934,0.09920355926059946,0.09926918166248934,0.09920355926059946,0.09217560461899037,0.09384404178503966,0.09711087936310747,0.10036992866856151,0.09384404178503966,0.09399844801821308,0.09384404178503966,0.09399844801821308,0.09384404178503966,0.09399844801821308
2019-05-01,252,423,0.9962688522535581,0.9747808499241412,0.9679264774945897,0.9533685989018986,0.9454149863437125,0.8504411476210973,0.2109694389106387,0.3070644195931736,0.14221788632099405,0.09525149993007016,0.10144361015302694,0.1013610147946922,0.09856361599331591,0.09847485985686366,0.1013610147946922,0.10135908348818518,0.1013610147946922,0.10135908348818518,0.1013610147946922,0.10135908348818518,0.08754399773720575,0.08859633708008073,0.08897356593988909,0.09020490417537705,0.08859633708008073,0.08859773421520367,0.08859633708008073,0.08859773421520367,0.08859633708008073,0.08859773421520367
2019-06-03,63,424,0.9864615353040256,0.9376829908457135,0.9049024471642624,0.8894649808211238,0.856812209316452,0.7772794716323246,0.3334277224294573,0.13263210514917403,0.21446639870981735,0.13514532260761436,0.09329387061013687,0.09323045943853935,0.09243624897039558,0.0925389335267163,0.09323045943853935,0.09323045943853935,0.09323045943853935,0.09323045943853935,0.09323045943853935,0.09323045943853935,0.11825724886935879,0.12227895568067014,0.11776210988300194,0.12307801121493885,0.12227895568067014,0.12227895568067014,0.12227895568067014,0.12227895568067014,0.12227895568067014,0.12227895568067014
2019-06-03,252,424,0.9965115076265314,0.9752105503484958,0.9687005905066811,0.9531194128593438,0.9426918500504943,0.8577575205923545,0.20537089828316785,0.3270326772435526,0.17756509853134933,0.007742934899911784,0.08944702930119895,0.089438926565747,0.09067011422730069,0.09067320867262349,0.08944196236889633,0.08944196236889633,0.08944196236889633,0.08944196236889633,0.08944196236889633,0.08944196236889633,0.10132316807115566,0.10243686303274772,0.11325051621561306,0.11471015648239956,0.10246041364972369,0.10246041364972369,0.10246041364972369,0.10246041364972369,0.10246041364972369,0.10246041364972369
2019-07-01,63,428,0.985381253295979,0.94856754971063,0.8991967362677127,0.8728057982262429,0.8512035558076041,0.7103981197304574,0.4765103110413857,0.19631754134044022,0.1352046799652459,0.14960763097734675,0.07578605784058906,0.07580571835828108,0.07210677032527837,0.07202338323726713,0.07580571835828108,0.07580571835828108,0.07580571835828108,0.07580571835828108,0.07580571835828108,0.07580571835828108,0.08242086311365493,0.08514487895090157,0.08965663297987372,0.0939530704975831,0.08514487895090157,0.08514487895090157,0.08514487895090157,0.08514487895090157,0.08514487895090157,0.08514487895090157
2019-07-01,252,425,0.9966557925437906,0.9776623384480068,0.9689009338431399,0.9528986688037983,0.9425424472043202,0.8488505526242888,0.278529403035716,0.3343310155756483,0.1758709014422484,0.009567975955496365,0.07497947131401103,0.07496803487101329,0.07342756578992823,0.07341938705955103,0.07496631414266983,0.07496631414266983,0.07496631414266983,0.07496631414266983,0.07496631414266983,0.07496631414266983,0.09946551145822749,0.10094522311269981,0.1101257640699491,0.11203818186557131,0.10095400926818969,0.10095400926818969,0.10095400926818969,0.10095400926818969,0.10095400926818969,0.10095400926818969
2019-08-01,63,429,0.9862251464501355,0.9431622465414099,0.9014734930412365,0.888780017877394,0.837138836363851,0.7522751932486372,0.41047448523930863,0.10817598820878241,0.2978907594085777,0.055233843290400736,0.19436319469640279,0.19428551817491602,0.19341799449255093,0.19335736087875438,0.19428551817491602,0.19430288392511738,0.19428551817491602,0.19430288392511738,0.19428551817491602,0.19430288392511738,0.1630992299289214,0.1615443466087237,0.16056532273359425,0.1586769054517498,0.1615443466087237,0.16157276702446938,0.1615443466087237,0.16157276702446938,0.1615443466087237,0.16157276702446938
2019-08-01,252,426,0.9966835891663353,0.9782950289831119,0.9693463649935405,0.9533953462344212,0.9431393887686348,0.8457847565931488,0.2887108528959394,0.336891411134379,0.17604412370853653,0.06793326754809384,0.18508915072638182,0.18499621431704308,0.18212955194713,0.18201204186051964,0.18499621431704308,0.18499070045172925,0.18499621431704308,0.18499070045172925,0.18499621431704308,0.18499070045172925,0.14203118199118184,0.1413050832881143,0.14124430330945456,0.14044840776250292,0.1413050832881143,0.14129418820247402,0.1413050832881143,0.14129418820247402,0.1413050832881143,0.14129418820247402
2019-09-03,63,433,0.9897272668536297,0.9468968238552037,0.8913345028667056,0.873826075433875,0.8715568467413075,0.8022956959205941,0.4969589604604276,0.13071711985796705,0.016476122287813966,0.258734205119656,0.06964844750912341,0.06938058896790199,0.06839493726261221,0.06793430878970559,0.06934087460762262,0.06934087460762262,0.06934087460762262,0.06934087460762262,0.06934087460762262,0.06934087460762262,0.10852117154777706,0.11483665441166929,0.1231210172953681,0.13084253183316233,0.11482845456087641,0.11482845456087641,0.11482845456087641,0.11482845456087641,0.11482845456087641,0.11482845456087641
2019-09-03,252,429,0.99709450018992,0.9781844063904191,0.9684390836879422,0.9512466202681372,0.9406162691846722,0.8655423061502363,0.3053561008526794,0.3469375826431393,0.17451393824996797,0.043968582159890586,0.07355176655637209,0.07351494994927489,0.07232158153545046,0.07228253885775757,0.07351413788905536,0.07351413788905536,0.07351413788905536,0.07351413788905536,0.07351413788905536,0.07351413788905536,0.10417857604454808,0.10575538502600376,0.09399252646409237,0.09545407879019298,0.10574391003370966,0.10574391003370966,0.10574391003370966,0.10574391003370966,0.10574391003370966,0.10574391003370966
2019-10-01,63,434,0.9902945543066701,0.9581155365308913,0.9045071067165451,0.883508503653471,0.8479465888456262,0.7644725290856358,0.5490404168691093,0.1711196570237681,0.21913451508211082,0.10144797343315372,0.09078854965315851,0.09054559449015895,0.09030986772900601,0.09007426716633567,0.09054559449015895,0.09054559449015895,0.09054559449015895,0.09054559449015895,0.09054559449015895,0.09054559449015895,0.11196065118108457,0.11598370085281355,0.11506651510625683,0.11992669610823214,0.11598370085281355,0.11598370085281355,0.11598370085281355,0.11598370085281355,0.11598370085281355,0.11598370085281355
2019-10-01,252,430,0.9971527603749992,0.9798996504438816,0.9693970253815182,0.953685636090988,0.9420183915736824,0.8571143828485132,0.33968696688627714,0.33391978691500507,0.1964243096161172,0.08177113380745031,0.10664953497037778,0.10660809068264186,0.1064056057590321,0.10636145431091598,0.10660809068264186,0.10660729479341914,0.10660809068264186,0.10660729479341914,0.10660809068264186,0.10660729479341914,0.10055018219751177,0.10093114604934864,0.10175745544495758,0.1022021344051274,0.10093114604934864,0.10093416441837709,0.10093114604934864,0.10093416441837709,0.10093114604934864,0.10093416441837709
2019-11-01,63,435,0.9904484966926494,0.961312075607805,0.895922392137313,0.8709989205839228,0.8521115607710447,0.7494464604834364,0.615457562354033,0.18245629951445277,0.11881821123412031,0.08220412351051053,0.06337012630980024,0.06344203774696966,0.06756337677609475,0.06788349718568669,0.06344203774696966,0.06354442710284558,0.06344203774696966,0.06354442710284558,0.06344203774696966,0.06354442710284558,0.0933796000823074,0.0963232834329386,0.10683845897794995,0.11150479420361924,0.0963232834329386,0.09655187717704224,0.0963232834329386,0.09655187717704224,0.0963232834329386,0.09655187717704224
2019-11-01,252,431,0.9970193666694797,0.9811314941135382,0.967005383157157,0.9504326337541502,0.9375893443674088,0.8407644557946166,0.4240269330965778,0.3286919736696903,0.20052237113762827,0.07097625466469841,0.051829791684944324,0.05184047032988827,0.05631836584415917,0.05635667660228796,0.05184047032988827,0.05184452651820295,0.05184047032988827,0.05184452651820295,0.05184047032988827,0.05184452651820295,0.0714925746103026,0.07253046426541872,0.09726014057283712,0.098813699757953,0.07253046426541872,0.07254442327893397,0.07253046426541872,0.07254442327893397,0.07253046426541872,0.07254442327893397
2019-12-02,63,436,0.9832368758952286,0.9563570886100159,0.904721951846275,0.8907544133332365,0.8749818087093055,0.6106253204020917,0.5295240759391655,0.121411701682371,0.11881163520003779,0.17410855180868487,0.05385788516633554,0.05390628168419712,0.05562444382331744,0.055808451462368146,0.05390628168419712,0.05390628168419712,0.05390628168419712,0.05390628168419712,0.05390628168419712,0.05390628168419712,0.06753388262052797,0.06947202929589318,0.07757009822874807,0.08097759472303774,0.06947202929589318,0.06947202929589318,0.06947202929589318,0.06947202929589318,0.06947202929589318,0.06947202929589318
2019-12-02,252,432,0.9968821873972021,0.9829786709550888,0.9622553995546879,0.9515346794533045,0.933637670105087,0.8155447838531422,0.5442767929114665,0.21692564311858328,0.2629267679372238,0.014623539244721716,0.05957037028005526,0.05956277463139875,0.05848995055065953,0.058484756743954716,0.059562120401325566,0.059562120401325566,0.059562120401325566,0.059562120401325566,0.059562120401325566,0.059562120401325566,0.08681749584241401,0.08776159697921768,0.09010120235557578,0.0912009709715504,0.08775019351825739,0.08775019351825739,0.08775019351825739,0.08775019351825739,0.08775019351825739,0.08775019351825739
2020-01-02,63,439,0.9781469777005473,0.9406112847789383,0.8989882837573484,0.8851843543081748,0.8699071414873779,0.6249168253695294,0.39917437445475795,0.11378491947018317,0.11022253466296161,0.18203017306311442,0.09216207084260453,0.09218815985757783,0.09004533221396412,0.09002756200802267,0.09218815985757783,0.09218815985757783,0.09218815985757783,0.09218815985757783,0.09218815985757783,0.09218815985757783,0.07667974592450445,0.07623262454613228,0.07236714582220773,0.0717550448921599,0.07623262454613228,0.07623262454613228,0.07623262454613228,0.07623262454613228,0.07623262454613228,0.07623262454613228
2020-01-02,252,435,0.9961626210537415,0.9817342381366623,0.9608221210570441,0.9526593045421582,0.9320490286738666,0.7883845348006003,0.52880129710741,0.16896749923856605,0.29587900079672685,0.05460672665299058,0.09570276493775506,0.09571269747392384,0.09400341443111651,0.09399461757583547,0.09571269747392384,0.09570701625479884,0.09571269747392384,0.09570701625479884,0.09571269747392384,0.09570701625479884,0.08464730008009202,0.08516221744214071,0.08562151266475737,0.08623624315059314,0.08516221744214071,0.08516194281854972,0.08516221744214071,0.08516194281854972,0.08516221744214071,0.08516194281854972
2020-02-03,63,440,0.9816162536831265,0.9410290162863717,0.8891907233877585,0.8589189752627017,0.8566124507464508,0.6817391824329604,0.453212627990446,0.20177953526935333,0.014863601483743974,0.044404204610967654,0.2793141586146018,0.2792458335607037,0.27924700010095715,0.27914516215277774,0.2792245210069073,0.2792245210069073,0.2792245210069073,0.2792245210069073,0.2792245210069073,0.2792245210069073,0.29010163942957673,0.2916842978325648,0.2867268645153041,0.2880745280983015,0.29161507233463396,0.29161507233463396,0.29161507233463396,0.29161507233463396,0.29161507233463396,0.29161507233463396
2020-02-03,252,436,0.9959761283207539,0.9819859345165326,0.9578660485143616,0.9543568498923702,0.9344968917914909,0.7750493977140581,0.5671901469443464,0.07522583018030898,0.29603749054871414,0.06542149089448882,0.27784194355810093,0.2777889382609915,0.27983640570902135,0.27980039823417735,0.2777889382609915,0.27781493403847957,0.2777889382609915,0.27781493403847957,0.2777889382609915,0.27781493403847957,0.27892336563938436,0.27919379566385616,0.286858111239655,0.2873156867840627,0.27919379566385616,0.2793299705841159,0.27919379566385616,0.2793299705841159,0.27919379566385616,0.2793299705841159
2020-03-02,63,440,0.9925965476021634,0.9649483224182721,0.9085022593242542,0.8765031072819478,0.845839852585478,0.7858126978644389,0.6055818492394252,0.24647488784483218,0.18559734071693512,0.05843423079213662,0.8963164064653253,0.8949580425617139,0.9104348206427776,0.9093316745312375,0.8949580425617139,0.8949489304340472,0.8949580425617139,0.8949489304340472,0.8949580425617139,0.8949489304340472,0.5610151404083886,0.5385868085010806,0.5879111619865747,0.5628314103758497,0.5385868085010806,0.53862439655656,0.5385868085010806,0.53862439655656,0.5385868085010806,0.53862439655656
2020-03-02,252,436,0.996804757492537,0.9854811204557903,0.9669598389935621,0.9537501490258532,0.9366223352046977,0.7786698573463627,0.5564309698036801,0.28078574635963927,0.26379596677097156,0.06105057226283316,0.926830252681492,0.9266330056006649,0.9255231932392279,0.9253492198038913,0.9266330056006649,0.9266352683376177,0.9266330056006649,0.9266352683376177,0.9266330056006649,0.9266352683376177,0.5973785324527725,0.5919907806642636,0.6013606586921896,0.595522172863564,0.5919907806642636,0.5920013841389246,0.5919907806642636,0.5920013841389246,0.5919907806642636,0.5920013841389246
2020-04-01,63,441,0.9979098843506076,0.9829491967677618,0.9509502503915772,0.9475583763822999,0.9401528323100369,0.8764935092331769,0.6466757541277323,0.06305008460005598,0.12039625590315654,0.2771606040686832,0.36588101948689067,0.3654560999507706,0.35653853087407056,0.35589058017890496,0.3654560999507706,0.36546444209155843,0.3654560999507706,0.36546444209155843,0.3654560999507706,0.36546444209155843,0.29262864315006315,0.3008490517917402,0.3017621472303759,0.31416651424445863,0.3008490517917402,0.3008605143304752,0.3008490517917402,0.3008605143304752,0.3008490517917402,0.3008605143304752
