date,est,book,n_names,vol,ret,turnover,ret_net
2015-02-02,jse3,unconstrained,371,0.16202479828075195,-0.021813005898108025,2.5121050224664034,-0.02432511092057443
2015-02-02,jse3,long_only,371,0.09495515654185553,0.02911108537995402,0.721829560427673,0.028389255819526348
2015-02-02,jse5,unconstrained,371,0.12974316885416726,0.00840038402194562,2.8489985419321213,0.005551385480013498
2015-02-02,jse5,long_only,371,0.09116055732662064,0.038573666823743386,0.781542894460973,0.03779212392928241
2015-02-02,lw,unconstrained,371,0.10223400167854955,-0.0021844603600679404,2.9640735033418775,-0.005148533863409818
2015-02-02,lw,long_only,371,0.09128639874698678,0.03911509647497941,0.7597733570940164,0.03835532311788539
2015-02-02,mp,unconstrained,371,0.13321876976248553,-0.02521090543937134,2.092270588741296,-0.027303176028112636
2015-02-02,mp,long_only,371,0.09243146781763975,0.023176793719652828,0.687465075191703,0.022489328644461126
2015-03-02,sample,unconstrained,371,0.15190356975898156,-0.012238449498868327,2.981186861816898,-0.015219636360685225
2015-03-02,sample,long_only,371,0.14804084044299629,-0.019177008746336627,0.7638786249986069,-0.019940887371335234
2015-03-02,pca1,unconstrained,371,0.1613758653208429,0.0007832701138866735,0.6695862335306279,0.0001136838803560456
2015-03-02,pca1,long_only,371,0.14800827987988815,-0.009598614895825891,0.30124919232974723,-0.009899864088155639
2015-03-02,pca3,unconstrained,371,0.12760775769590274,-0.011819011044945194,2.0618755089989502,-0.013880886553944144
2015-03-02,pca3,long_only,371,0.14060100607276121,-0.014353232828003607,0.561873424730237,-0.014915106252733843
2015-03-02,pca5,unconstrained,371,0.12626873294184132,-0.012570906615258327,1.7046514144085907,-0.014275558029666917
2015-03-02,pca5,long_only,371,0.13943222878474887,-0.0135782962094705,0.47305189551177534,-0.014051348104982275
2015-03-02,jse1,unconstrained,371,0.16456728322561162,0.0025483204540847175,0.7289033311430545,0.001819417122941663
2015-03-02,jse1,long_only,371,0.14807768587956668,-0.009484306771190054,0.3036873957071121,-0.009787994166897166
2015-03-02,jse3,unconstrained,371,0.1271442358998197,-0.011628154148832542,2.1987824139575105,-0.013826936562790052
2015-03-02,jse3,long_only,371,0.14056298803127784,-0.014350085797122466,0.5653783782933346,-0.0149154641754158
2015-03-02,jse5,unconstrained,371,0.12610951719190971,-0.01252394391138473,1.7954022997331311,-0.014319346211117861
2015-03-02,jse5,long_only,371,0.13941108852047948,-0.013584485961909549,0.47547262787834044,-0.01405995858978789
2015-03-02,lw,unconstrained,371,0.11742641861486268,-0.028130394720454588,1.7763746724970602,-0.029906769392951647
2015-03-02,lw,long_only,371,0.13255257180350286,-0.020688622156529897,0.44866007193412405,-0.021137282228464022
2015-03-02,mp,unconstrained,371,0.12639434703132302,-0.009633894398334123,1.3738126465771452,-0.011007707044911268
2015-03-02,mp,long_only,371,0.13473557100450115,-0.018992651462707077,0.46170382274142957,-0.019454355285448505
2015-04-01,sample,unconstrained,376,0.10503229287596924,-0.008225984609707481,3.722243168355032,-0.011948227778062512
2015-04-01,sample,long_only,376,0.09008120323485105,0.014943003485588177,0.9499558751516995,0.013993047610436477
2015-04-01,pca1,unconstrained,376,0.12522927983484106,-0.03529213779448274,1.6625192565195943,-0.03695465705100233
2015-04-01,pca1,long_only,376,0.08613717303403504,-0.0014346790450992276,0.4577123533233919,-0.0018923913984226195
2015-04-01,pca3,unconstrained,376,0.08898577794541586,0.0030053484853409095,2.2240655012553665,0.000781282984085543
2015-04-01,pca3,long_only,376,0.07982775957824631,0.010788343484530012,0.5930668480863269,0.010195276636443686
