Date,sector_etf_net,pca1_n63_net,jse1_n63_net,pca1_n252_net,jse1_n252_net
2018-10-29,-0.0011326351763072883,0.0007446211402950796,0.0004262158028885421,,
2018-10-30,0.002963477246378604,0.001833931226802782,0.0014057149639290856,,
2018-10-31,0.0025887674030395055,-0.00042560677178160995,-0.00017123971556872234,,
2018-11-01,0.0037755137386258904,0.0018881133945937876,0.0019395957605636638,,
2018-11-02,9.293683919706097e-05,-0.002135327849578182,-0.00219291004988889,,
2018-11-05,0.0007102408138297982,0.0031950174498040777,0.002847194214041774,,
2018-11-06,-0.00045870035125014034,0.001264093871797307,0.001165405359440828,,
2018-11-07,0.0020634390925195274,0.0037729033224595445,0.0035393290034259383,,
2018-11-08,-0.0010790495244939987,-0.0017584753508794815,-0.0018898325259128392,,
2018-11-09,0.0008904084685621246,0.0021648270446668672,0.0019184368882477403,,
2018-11-12,-0.0007120857935909688,-0.0010713282657146292,-0.0010779091650499723,,
2018-11-13,-0.0006795259602176364,-0.0005010205877656629,-0.0005849197601887446,,
2018-11-14,-0.0017549128920235555,-0.0007485905254013298,-0.0008499442572082712,,
2018-11-15,-0.002351417648530954,-0.00046402633107957443,-0.00030833048905965,,
2018-11-16,0.0005793832069168906,-0.00046355776925955717,-0.0005950937372690973,,
2018-11-19,-0.003660386002851175,-4.049688176041602e-05,-0.0003354865763005043,,
2018-11-20,0.0010193530628307295,-0.0005553348029826477,-0.00042256460053026544,,
2018-11-21,0.0018502395300900528,0.0021859360007475417,0.0020408428326300935,,
2018-11-23,-0.0006180360917150956,-0.002359685782601326,-0.002289455236723451,,
2018-11-26,0.0005982761534314446,-0.00044731483956501824,-0.0003703108360414301,,
2018-11-27,0.00022218851514151073,0.0010399689017988895,0.0008362930665488537,,
2018-11-28,0.00352943091604465,0.002354046845877659,0.002390040129782816,,
2018-11-29,-0.0006563933680609057,0.00041252331513631503,0.00039738517422614603,,
2018-11-30,-0.0004761302480200143,-0.0031420754327504997,-0.0032330771292761033,,
2018-12-03,0.00045014927314358414,-1.4666766849192256e-05,6.918434671361758e-05,,
2018-12-04,-0.00022409354460386444,0.0005826058474455856,0.0004812932167846535,,
2018-12-06,-0.00016821045174761977,-0.0028533510020088346,-0.0028346876324086617,,
2018-12-07,0.0002305782589449974,0.0017660157251556527,0.001871765246798591,,
2018-12-10,0.0009292009116564403,-0.0018414087743989548,-0.001797418904201014,,
2018-12-11,-0.0013861233458065361,-0.0028709062392048164,-0.00265093052415525,,
2018-12-12,0.0008819713044364374,0.003753509552278875,0.003570813998540779,,
2018-12-13,-0.0010526848592488894,-0.0021100474826649977,-0.0021554932652705213,,
2018-12-14,-0.0018985490247723222,-0.000912280397256228,-0.0008901709679337409,,
2018-12-17,0.0004293945428412194,0.004985582756617929,0.0045986449107413485,,
2018-12-18,-0.0018537706761638114,-0.003972227505031248,-0.003829013583558839,,
2018-12-19,-0.0004970182609050174,0.0012810617154258369,0.0011380162944431343,,
2018-12-20,-0.005096860096719191,-0.0051697176879236225,-0.005041335671316974,,
2018-12-21,3.6821345374790106e-05,0.00020979548086719711,0.00102010917666092,,
2018-12-24,9.317143245396231e-05,-0.005158689121784029,-0.005718048652528404,,
2018-12-26,8.766993052418553e-05,0.004458694483202467,0.004616371160137588,,
2018-12-27,-0.0014811210408727587,-0.00032801010038147966,-0.00033485809115978783,,
2018-12-28,0.0004015483022715624,-0.0001759506273166883,-0.00012958663943451413,,
2018-12-31,0.0012288092472239164,0.001653669856313895,0.001639235817897954,,
2019-01-02,0.00042178335315814835,-0.0015201034844303202,-0.0016153371548807123,,
2019-01-03,0.001951929120396894,0.004748588099619865,0.004865961932291981,,
2019-01-04,-0.000307966591075652,0.001051611175911244,0.0008235758433843487,,
2019-01-07,-0.002690624121240324,-0.00316679277644279,-0.0030213093043260472,,
2019-01-08,0.0011776543889551031,0.003629769110481948,0.0037131387416711507,,
2019-01-09,-0.0017402150020932343,-0.001980513213869733,-0.0021752728453322935,,
2019-01-10,-0.00017048605743337958,0.0024493055305514883,0.0025124589881759837,,
2019-01-11,-0.0013269150812701604,-0.0009373508920364706,-0.0010663347522017824,,
2019-01-14,0.0010615572892873312,-0.003190653905992634,-0.0031426174763769343,,
2019-01-15,0.0018568163670765257,0.0034091487770735195,0.0035867788663270653,,
2019-01-16,-0.0002245717541273256,-0.0006856996768268269,-0.0007080305516988579,,
2019-01-17,-0.0008999036735917447,-0.0007627700116111185,-0.0007046694102872254,,
2019-01-18,0.0005267634227991524,0.00136331430821243,0.0012865662707643793,,
2019-01-22,0.0015065409571056814,0.0013795233932022157,0.0016208066796429205,,
2019-01-23,0.0025829987054797215,0.0028873157733513375,0.0031857022372313993,,
2019-01-24,-0.0037567923675823406,-0.0026758837455667576,-0.002600105961114648,,
2019-01-25,-0.0023502737079816225,-0.0029457287735332022,-0.002668138321445497,,
2019-01-28,0.0006904644012333572,0.001324336348787216,0.001394304048858105,,
2019-01-29,0.0021468298026021946,0.002481850096043385,0.0024720314379506874,,
2019-01-30,-0.00018157654237316024,0.0018391501877632768,0.0018064620260189416,,
2019-01-31,0.0006930862941530205,0.0013339668561060604,0.0014297659385979242,,
2019-02-01,0.0014439833847737266,0.0013422459503249077,0.0012649881784907839,,
2019-02-04,0.0007286290502513679,0.0003779836708250672,0.0003851648501234867,,
2019-02-05,0.0003865181827682934,0.0008724190050320283,0.0009728998266400485,,
2019-02-06,-0.0010199396922337266,-0.0009455279864167224,-0.0008521107561643843,,
2019-02-07,0.00228045585525479,0.0027140946752454535,0.002944437501049741,,
2019-02-08,0.000685303276129161,0.00013286701462516474,0.0001822971235726231,,
2019-02-11,-0.00013366397082280768,-0.0012876361129217921,-0.001333397166331621,,
2019-02-12,-0.0005884628283144512,0.0011116861254786786,0.0011517157297585604,,
2019-02-13,-0.00020938925541440302,-0.0004546652629452979,-0.0004903332087611534,,
2019-02-14,6.948615478874303e-05,0.0013714355770702998,0.001498562691070954,,
2019-02-15,-0.0013246068927597334,-0.0017266960504250934,-0.0017721355393712267,,
2019-02-19,-0.0012728177167208115,-0.0004636739366429824,-0.0005182406844120214,,
2019-02-20,-0.002298989770117491,-0.00031743432189019935,-0.0002937366593262465,,
2019-02-21,0.0009302177235225064,0.00096701087677768,0.0010130251318697186,,
2019-02-22,-0.00011217978320648302,0.0015764444995317287,0.001687185513439545,,
2019-02-25,-0.0008375899421664818,-0.0003149983983703701,-0.0002599576671829434,,
2019-02-26,0.0005583511686158218,0.0008146560025501591,0.0008618199929298433,,
2019-02-27,-0.0009204726201164765,-0.0002788591433869114,-0.00019666811155690772,,
2019-02-28,0.0014388840076059132,0.00020810524740502104,0.00017833422125114367,,
2019-03-01,-0.0009459036822089643,-9.333575966252885e-05,-8.676059427902206e-05,,
2019-03-04,0.0004958362896369292,-6.996659652371802e-05,-6.787979605100245e-05,,
2019-03-05,0.00021347439101359524,0.00011342600535468076,0.0005555582382909801,,
2019-03-06,0.0018236716667971724,0.0006504819453550361,0.00042997457593074815,,
2019-03-07,-0.00047890461498694634,0.0005292299536299731,0.0005410628935265682,,
2019-03-08,-0.0001257309043870668,-8.297768649828921e-06,2.483627687186696e-06,,
2019-03-11,-0.0004917172495327495,-3.01625264064613e-05,0.00010680695526852472,,
2019-03-12,-8.940029473851532e-05,0.00037191833833295285,0.0003677929978547895,,
2019-03-13,0.0004764853089062429,0.0001074049231365478,6.047241130702942e-06,,
2019-03-14,-0.00023262945214873505,-0.00015114123516293332,-0.0002057035849670113,,
2019-03-15,-0.00041536110691765387,-0.0005918038693418465,-0.0006173215650419264,,
2019-03-18,-0.0010577633032264522,-0.00018597492262962878,-0.00032836324940717577,,
2019-03-19,0.0014640390979597743,0.003293072187345773,0.003193024292393287,,
2019-03-20,-0.0007163712739233099,-0.00029208760561097685,-0.00031742116998949494,,
2019-03-21,-0.0009227200259368361,-0.0018137002661496205,-0.001708478415263026,,
2019-03-22,-0.0004094126943409791,-0.002837555861457366,-0.0027489565281865066,,
2019-03-25,7.166248389598962e-05,0.00019302007039442376,0.00021340519721493867,,
2019-03-26,-0.0003421327951004338,-0.0010080363047774309,-0.0009713330230496383,,
2019-03-27,-0.0003308097573331613,0.0008488859830216951,0.0009011768115436477,,
2019-03-28,-0.0010060017148618373,0.0005416607418091054,0.0005431406297480388,,
2019-03-29,-0.0007074375808505741,-0.0008501056186764212,-0.0008380858015680181,,
2019-04-01,0.0028060691440613766,0.004469387433882859,0.004419933061883428,,
2019-04-02,-0.0008428366033788304,-0.0008751039782128847,-0.0008423260374752408,,
2019-04-03,0.0003864711268815486,0.000933493771264307,0.0008472031597880175,,
2019-04-04,0.0005010589215608072,0.0009392535237303428,0.0009267146792093265,,
2019-04-05,-0.0003196027230842701,-0.000682733185026634,-0.000675711418826651,,
2019-04-08,-0.0020982577377864006,-0.0009468050559479313,-0.0009631413289298626,,
2019-04-09,0.00032380891161251434,0.0007784812011066833,0.0007548039668009115,,
2019-04-10,5.724146451033962e-05,0.0005009161840527836,0.0004686669770075895,,
2019-04-11,0.0001386076574077816,-0.00099600827664395,-0.000982433942766541,,
2019-04-12,-0.0015530449083983125,-0.0020686200148752696,-0.0020053137702627445,,
2019-04-15,-0.0014189387382269533,-0.001533998430609199,-0.0013257977175253437,,
2019-04-16,-0.002849389850755185,-0.005804849752969558,-0.005808711336625345,,
2019-04-17,-0.002152602192011036,-0.006768457627031214,-0.006817776062953335,,
2019-04-18,0.0009471776749849842,0.002895736441403188,0.002918247021106483,,
2019-04-22,0.00011785216998149784,-0.0008013079216601849,-0.0008024665698334245,,
2019-04-23,-0.00025018292919383044,0.002975095073319597,0.0029717646715867615,,
2019-04-24,-0.0003644208314124228,0.0019399077868086454,0.0019026800713810856,,
2019-04-25,0.00015243228664036165,0.003089738727412584,0.0031455173265274626,,
2019-04-26,-0.00017005740434617895,0.0005341894855546499,0.0005441060601214662,,
2019-04-29,0.00044141602798086836,-0.0018857022096985263,-0.0018300681588109171,,
2019-04-30,0.0017020206098009218,0.003784723079792884,0.0038569014656645584,,
2019-05-01,-0.0008341434595971995,-0.0007141154352795695,-0.0007139702475780452,,
2019-05-02,0.001179706066919108,-6.271793479769901e-05,-1.9356896526864427e-05,,
2019-05-03,-0.0021672182246789268,-0.0009489563455852737,-0.0009220552834614301,,
2019-05-06,-0.0009231211707026171,-0.0013872672356995226,-0.0013882651664411316,,
2019-05-07,-0.0006506944749080552,-0.0013704700850160987,-0.001447917709353576,,
2019-05-08,7.431913769112696e-05,-0.0012044488935674604,-0.0012023356828935086,,
2019-05-09,-0.0004139040276985124,-0.0005663773029288927,-0.0005455075612305385,,
2019-05-10,-0.0012685324006967372,0.001003115746083524,0.0010774226403513464,,
2019-05-13,-0.002963942610975609,0.0011564478294348137,0.0011806016134126996,,
2019-05-14,-2.2834106180275332e-05,-0.000625382844383035,-0.0006494478410284518,,
2019-05-15,-4.418769996039783e-05,0.0006603981986392308,0.0006349255540304184,,
2019-05-16,-0.0006331925561809856,-0.002582624263727018,-0.0025944746349965296,,
2019-05-17,-0.0022406483140053677,-0.002406263594832794,-0.0024313585987871447,,
2019-05-20,-0.0003741357335466008,-0.001474523609983373,-0.0015773909238149314,,
2019-05-21,0.001250327667343925,0.0005898117671915546,0.0006584239818256788,,
2019-05-22,-0.0003650326455441244,-0.0005319557711381625,-0.0006396297102809232,,
2019-05-23,-0.00021365727098364895,0.00010421340989697728,5.503148426194445e-05,,
2019-05-24,-0.00011718497045601215,-0.0001479297665612008,-0.00017828587061000862,,
2019-05-28,0.0001405892569165432,0.000964133199875099,0.0008815605989730695,,
2019-05-29,0.0001775455318817833,0.0009954099652354127,0.0011346770112375516,,
2019-05-30,-0.0003242221085946437,0.00011038830783064975,1.740935443018962e-05,,
2019-05-31,-0.0022038373991267756,-0.0006888074384245364,-0.000763801608902342,,
2019-06-03,0.00013438730810782937,0.0004917000356326896,0.00048669221780786484,,
2019-06-04,0.002287951798954853,0.00023922738678016118,0.00021982517814928617,,
2019-06-05,-0.002031714625096432,-0.0023716828659215506,-0.0024478353755525914,,
2019-06-06,-0.0007403498014471002,-6.006567791691063e-05,-0.00012914257520149083,,
2019-06-07,0.0001070368687577868,0.00014003317760100955,-1.7191742303144237e-05,,
2019-06-10,0.0029776806528395454,0.0034005188051291855,0.0034340158464474914,,
2019-06-11,0.0026624203391622026,0.002950077293982314,0.002959726048772357,,
2019-06-12,-0.0008171638312747562,-0.003482804979658344,-0.0034134780047099522,,
2019-06-13,0.001083785854693859,0.0011315204438452292,0.0011370244291306743,,
2019-06-14,-0.002305287320483598,-0.0033510191134479075,-0.0033857177443556135,,
2019-06-17,9.463663323165317e-05,7.714903342620651e-05,-0.0002786654527358227,,
2019-06-18,-0.0004035753856909873,0.0018753746376435193,0.002009421386013642,,
2019-06-19,-0.0004244134644689699,-0.0031235369720272,-0.003100141736547944,,
2019-06-20,0.0009375168234189364,0.001610256997442289,0.0014840135362917276,,
2019-06-21,-0.00013566586321536313,-0.00048507473376455237,-0.00048716257348383645,,
2019-06-24,-0.0008922269627549317,0.0005745335537655656,0.0004320615102397033,,
2019-06-25,-0.0005689886122825549,-0.0005920929547518681,-0.0006907306694458559,,
2019-06-26,0.0011135256161320171,0.005422207714480866,0.005573266348098784,,
2019-06-27,0.0012060219519236645,0.0007057529346960254,0.00047402294797837077,,
2019-06-28,0.001083652180108381,0.0004854465801872731,0.00026865279073282907,,
2019-07-01,0.001204453604559053,0.0024462541835699307,0.0026108560795805977,,
2019-07-02,0.0004626933355914723,0.0021544092350481684,0.0021570084228277396,,
2019-07-03,0.001118336875955488,0.0011402258446300564,0.0011649923179853044,,
2019-07-05,-0.0003049508244829396,0.00029054727803413624,0.0002775658088091911,,
2019-07-08,0.0012744735057832735,0.001785039079272475,0.0018410333727124112,,
2019-07-09,0.0010785357370867437,0.0005788808585982112,0.0006497816177964215,,
2019-07-10,0.0014965269385123015,0.0005106212431820106,0.0005509988853108428,,
2019-07-11,-0.0012915636284130678,-0.0008120460708075003,-0.000814459920196192,,
2019-07-12,-0.00026791112109578056,0.003223567589600303,0.0032390196853376288,,
2019-07-15,-0.0005973633984248831,-0.000936216471290819,-0.0009160073569504385,,
2019-07-16,-0.00022322474996150574,0.001430348359725471,0.0013875875367404087,,
2019-07-17,-0.0011560983966997058,-0.0022761858607428247,-0.0022286383620631384,,
2019-07-18,-0.0007981585338934815,-0.0015197865327011505,-0.0013109773692084685,,
2019-07-19,-0.0012234293347550536,-0.0007806498460681765,-0.0010128210836987065,,
2019-07-22,-0.0019496464505641554,-0.0027006427748591634,-0.0026757461970818176,,
2019-07-23,-0.00043336912870234367,0.0014433201586222738,0.0014534311306759829,,
2019-07-24,-0.0005083022179948226,-0.00016591744551978027,-0.00019552881333781305,,
2019-07-25,0.0021334859757205483,0.0018131470586998633,0.0017747786764113589,,
2019-07-26,-0.0016251286145878246,0.0001524021505582124,-0.00014159878685201732,,
2019-07-29,-0.00040061596069965714,-0.00017314840772543195,-0.00022365936591849225,0.00015735254480736356,0.00017262647993357468
2019-07-30,0.0008400014615598669,-0.00013833983309518192,-0.00021996531309341095,-1.0368423775903969e-05,-2.1581913419140542e-05
2019-07-31,0.0005630127953179355,-0.0001956155912399828,-0.00014725805734373094,0.0006872118605060311,0.0007216684006304756
2019-08-01,0.0015962567374088485,0.0009397976023519034,0.0008222630327765125,0.0026634663877376885,0.0026555975594937664
2019-08-02,0.0009064338711863333,0.0019270990351962218,0.0015805621686780576,0.0009750590361310037,0.0009293646616292568
2019-08-05,0.0013868651698133161,-0.002834309171038734,-0.002685446075649756,-0.0020857534250704707,-0.002086449617332412
2019-08-06,0.0017496732087679667,0.003445930832919479,0.0034857618575103297,0.0035927529291686715,0.0035825819316464393
2019-08-07,-0.00026331081130204583,0.0003416488870864189,0.0005483800801595652,0.00046245533115192166,0.0004591777675898086
2019-08-08,0.002463609095727276,0.0031078099744924303,0.003125333390437834,0.003038487758625078,0.0030197459281122835
2019-08-09,0.0009163470899243335,0.0018689982788795826,0.0020735960593243285,0.0017469269396991045,0.0017513077613459025
2019-08-12,-0.0014050931887450127,-0.0018851120968458599,-0.0016880970868235349,-0.0021153981456084356,-0.0021079353321666727
2019-08-13,0.001062360535532338,0.0005450035591102906,0.0005834277765911676,0.00030635055116344414,0.00029207691102018935
2019-08-14,-0.0015206610071616478,-0.0018543362715774982,-0.0015902344584622248,-0.0015116802655086553,-0.0014872101011316776
2019-08-15,-0.0017006008142908832,2.0286032057195178e-05,-0.00012624455236402945,-0.00028187934335752483,-0.0002666545348327903
2019-08-16,-0.0008862859124677229,-0.0007776962160645037,-0.0007628584985488588,-0.0006386454933547161,-0.0006474751146980385
2019-08-19,-0.0005340731898124725,-0.0005914724712929498,-0.0005988658476062396,-0.0007754152768278687,-0.0007800743836838468
2019-08-20,-0.0009190755158528461,-0.0010655359702908022,-0.0009842733661946177,-0.0014940628833471083,-0.0014884320103833119
2019-08-21,-0.0006813414333598944,0.00041651786899522185,0.0003720492366542022,2.9237746718975523e-05,2.7439347995214062e-05
2019-08-22,-0.0003891930607919619,-0.0008243266442691273,-0.0007395955276219835,-0.0008934142392598441,-0.0008954276564984576
2019-08-23,-0.0006692752974967536,-0.00015990077883140346,-0.00032416460067506166,-0.00013749002942818782,-0.0001371941684472795
2019-08-26,-0.00030541137289363715,0.00017132436017251675,1.4009595046615283e-05,-0.00034461119768830684,-0.0003521119744498478
2019-08-27,0.0006897877535469287,0.000839021522010667,0.0009295289148673858,0.0007457819224410846,0.0007472779021959012
2019-08-28,-5.7080847898719e-05,0.00035392470990789596,0.0003347158543000915,0.0004994943409882261,0.0005294316101496295
2019-08-29,0.0006815322457743524,0.0008918929896969466,0.0008334084810158052,0.0004504698343555997,0.0004495957448289223
2019-08-30,-0.001031382900028731,-0.0018107373385266151,-0.0017512073852754373,-0.001369092216834012,-0.0013702776804043802
2019-09-03,-0.0010847225468166202,-0.0005480076283582911,-0.000569048690530308,-0.0003990681052767862,-0.00040679976122770837
2019-09-04,-0.0003451710975906922,-0.0013715829612795456,-0.001416711707624759,-0.0016261992036317788,-0.0016270992963493638
2019-09-05,0.0021834908562761574,0.002204600459867465,0.002352226616702659,0.0020475968208957048,0.002052426675566916
2019-09-06,-7.366267672932839e-05,-2.1045771567237468e-05,-1.9072112875165828e-05,1.7986943083886135e-05,1.732016633045342e-05
2019-09-09,-0.0022488516753704658,-0.0026684927711925223,-0.002395806995122719,-0.0019189866742052948,-0.0019080326373845074
2019-09-10,-0.0015300113879403768,-0.001308480346093645,-0.0013687763940634788,-0.0009135429419884137,-0.000921636502679534
2019-09-11,-0.002399620546213459,-0.0010455744350907701,-0.0011070198664906645,-0.00120564028514961,-0.0012061455832559323
2019-09-12,0.0018973958385378042,0.002420368809869327,0.002354642017054023,0.0020187817736270464,0.0020192164425759888
2019-09-13,-0.0014832806845679004,-0.0026415319261237696,-0.0025138489283416995,-0.0026031230074021207,-0.002606108083440582
2019-09-16,-0.001095259534104134,-0.0013585697154769112,-0.0013750268474893967,-0.0007858951014840169,-0.0007882745352841055
2019-09-17,0.0068205421134391216,0.007104313815857827,0.007016162268955794,0.006851613232475913,0.006856567944549083
2019-09-18,0.00114320366136566,0.0009851211824724148,0.0009981206238645502,0.000990786157881223,0.0009939367345168874
2019-09-19,0.0010883836501595684,0.0012932387464597835,0.0013586362068665908,0.0014059911293412297,0.001408736579568543
2019-09-20,-0.0006155303698802919,-0.00032538783084494136,-0.00032303319869107354,-0.00015535073651573358,-0.00015107159740628307
2019-09-23,0.0007099191392721819,0.0001316972522376275,0.00022911017259806456,0.0006407226787001167,0.0006403898768436076
2019-09-24,0.0012453345972319066,0.0012420535069079671,0.00141578427676617,0.0014872127990095253,0.00149827940238805
2019-09-25,-0.0006931854052278626,-0.00025470639102784026,-0.00041091528818299963,-0.000478354530301465,-0.0004847725148197337
2019-09-26,0.0008969203025224971,0.0011073203334742475,0.0010262906502257678,0.0007568021980495783,0.0007621490122166123
2019-09-27,-0.003923032229469116,-0.005804134786887106,-0.005776793097715426,-0.006042431245888762,-0.006037640062543108
2019-09-30,0.000836868029256622,0.0029681589746203283,0.0029159137425924047,0.0025988727714301987,0.0025978169449233646
2019-10-01,0.0010370812576782405,0.003022937501343814,0.0031276649341471104,0.003252331990712046,0.0032563376629859914
2019-10-02,-0.00044860458035133255,-0.0007802117106201095,-0.0007022301073197637,3.490150161031817e-05,4.294627273835863e-05
2019-10-03,0.0015348386992424386,0.003038793002866883,0.002999970654615851,0.0027698841644957467,0.0027688637175100135
2019-10-04,0.0016200868220109723,0.0027988644091940314,0.0026326161999631875,0.002086092420795425,0.002036495230884968
2019-10-07,-0.00020611921836577996,7.436727657202811e-05,9.29880752763102e-05,0.0002696802615718114,0.0002905204733495387
2019-10-08,-0.0003966382235238653,-0.0009071624553710409,-0.0008324773685184463,-0.0007236906994679081,-0.0007187892362857287
2019-10-09,0.00170840137283123,0.0024750985621079086,0.002463036579189911,0.0021228991939991238,0.002121060108082133
2019-10-10,-0.0004673548981211873,-0.0006648757492398649,-0.0007407729729463949,-0.0009123705210313242,-0.0009236780722619119
2019-10-11,-0.002993281024761205,-0.003550858303926914,-0.003582084427139739,-0.002984888046560863,-0.0029935595542299994
2019-10-14,-0.00037524041357074454,-0.0009166579776539144,-0.0010218291693173628,-0.0008544664452132947,-0.0008566757053491258
2019-10-15,-0.0010016063964716625,-0.0001521122483352475,-0.00019034377902289103,-0.00011049520030556423,-0.00012099696831401123
2019-10-16,-0.0004779453291151613,-0.0007730336834873455,-0.0008104755332005152,-0.0007418627251169037,-0.0007363464323671015
2019-10-17,-0.0003243649368598783,-0.0005265411239520959,-0.0005002170887322245,-0.0006104891778058051,-0.0006206043507266252
2019-10-18,-0.0020757127159089523,-0.0015188617568741305,-0.0015838009254793947,-0.00163072914368335,-0.0016160277426828878
2019-10-21,-0.003154271704436631,-0.0020199175316159656,-0.0022093429847619022,-0.0022250584140415175,-0.002233452278496564
2019-10-22,-0.005248449803720676,-0.006426972993266216,-0.006436432618387355,-0.006919380531009148,-0.006919196578041517
2019-10-23,-0.002000618786753587,-0.0003796426837383144,-0.00035962815423642086,-0.000611120546658604,-0.0006114969076394593
2019-10-24,0.002965896071970837,0.004101756398376417,0.00417716712938886,0.004394582907736001,0.004396962857571606
2019-10-25,-0.005213216241964448,-0.004126595404881772,-0.0040942694125826505,-0.003957662992095198,-0.003973748568836413
2019-10-28,-0.0009953845539090965,-0.000549670851226425,-0.0006120014515121757,-0.00033895192125053006,-0.0002772579492123881
2019-10-29,0.0024962907175697237,0.001991533722367028,0.0019393323360286795,0.002201932499146509,0.0022024003275398487
2019-10-30,0.001591102013926275,0.0020947336073379925,0.002085350500253027,0.0018305945209098737,0.0018329652895933914
2019-10-31,0.001131285726620412,0.0016535489508709895,0.0016817720629204226,0.0015512032836679118,0.0015634470190656862
2019-11-01,-0.0030015999377771695,-0.0023418421567434856,-0.00242472458296614,-0.0021564828975550983,-0.0021665119650874083
2019-11-04,-0.004069920841310113,-0.0051873884147633515,-0.005432658930564897,-0.005252823112775271,-0.005245683143794308
2019-11-05,-0.0024372532052662583,-0.0034924964996408485,-0.00356718795673966,-0.003508672008159764,-0.0034418524354327506
2019-11-06,0.002049783412151089,0.0019489409846986472,0.0019812681676832753,0.0021563644936522693,0.0021637650964206304
2019-11-07,-0.0027972199765741467,-0.004647839060686187,-0.004820009260027686,-0.0052074943435061844,-0.005216948084630528
2019-11-08,-0.0019340037637825456,-0.001904687810256454,-0.0020648604095111485,-0.002033426102783734,-0.0020386873452723645
2019-11-11,0.0016812318340849435,0.00041015036856382857,0.000477541803999181,0.0004410317622976645,0.0004478684259649403
2019-11-12,0.0007652942491756374,0.0002639930729466987,0.00044714430600539405,0.0007938396829414049,0.000792738306874971
