uni,n,k,date,p,V_full,V_flat,V_proj,rot_cv,ctl_relexc,lam_spread
large,252,1,2026-04-01,500,0.1259275098170372,0.12592750981703724,0.12657781217501585,,-0.04732200143393672,1.0
large,252,1,2026-05-01,500,0.11938456882873329,0.11938456882873334,0.14010156368090254,,-0.22630976683488313,1.0
large,252,1,2026-06-01,500,0.18063047475768357,0.18063047475768382,0.21699951727361225,,-0.3937450259809262,1.0
large,252,1,2026-07-01,500,0.16235262952303314,0.16235262952303306,0.17175860517901523,,-0.5047944509154736,1.0
large,252,3,2019-02-01,475,0.10171742017030812,0.09414602813934458,0.11335797614496718,0.14025193398060426,-0.3459282754945232,9.292673104602319
large,252,3,2019-03-01,475,0.13030844513499773,0.12532927576286224,0.11961854300497345,0.09439632759018995,-0.12732222936831772,8.14697844715123
large,252,3,2019-04-01,475,0.1475005279130083,0.1436996963289842,0.14767232915462197,0.08160187030543817,-0.48586849124981746,7.8999037979558215
large,252,3,2019-05-01,475,0.12990988769816844,0.1252499165833473,0.12723148804380613,0.06918034808845266,-0.016199374746339923,7.525969991788746
large,252,3,2019-06-03,475,0.20126596555725718,0.1952972728506522,0.217784868642285,0.06694885223609869,-0.49847992783868256,8.002476900430613
large,252,3,2019-07-01,475,0.09080795141104164,0.09564797373191741,0.11929847835748647,0.04434461609267202,-0.14238419786728873,7.827247046541705
large,252,3,2019-08-01,475,0.16227131554710741,0.16916000083193397,0.18843740735213965,0.025913105679919737,0.23564100684084144,7.5719788727563815
large,252,3,2019-09-03,476,0.16072842667296394,0.16427437269549985,0.18258409941366582,0.07163169089482638,-0.49509886607800524,8.50878050050698
large,252,3,2019-10-01,476,0.11604887618282565,0.1161547297794915,0.13048580763667,0.02421499019755521,0.006329469173468993,7.9470532214786616
large,252,3,2019-11-01,476,0.06958440169459278,0.06694114546560351,0.06285980794563892,0.03437587137459477,-0.17067092406600248,7.0010726180100695
large,252,3,2019-12-02,476,0.08968904733178562,0.08727126375746481,0.09579245538136384,0.04102043230967774,-0.41617864153943396,5.99152226615173
large,252,3,2020-01-02,477,0.06527150925342169,0.06473818915416837,0.07350886248337707,0.009147333065979417,0.5780177383195966,4.981534930709205
large,252,3,2020-02-03,477,0.3063013160368056,0.3038824677197207,0.3174524148057401,0.012189478431699917,-0.0665646574982488,6.758622387392119
large,252,3,2020-03-02,477,0.7303705324231436,0.7459849514426281,0.7354552926668594,0.04346778954832315,0.3508006558389143,8.410247422539609
large,252,3,2020-04-01,480,0.3036586590214523,0.29127870339768136,0.28248501162605016,0.07735516652474386,0.5140427803427585,17.536494870211378
large,252,3,2020-05-01,480,0.21847421160599179,0.2046799480911613,0.2519262790580954,0.10166187836969488,0.23898302117100334,18.972189184740458
large,252,3,2020-06-01,482,0.15918034994817476,0.1574264857821205,0.17887565853981563,0.028070570953812733,0.9554133377645619,19.957180769635222
large,252,3,2020-07-01,483,0.13344681360582136,0.13475324842232392,0.13713647258917083,0.03731985225020279,0.011196830207823805,19.800164388634627
large,252,3,2020-08-03,483,0.12384617893392605,0.11928333611715797,0.13669495764773287,0.08840274790283935,-0.38060826731941844,18.374296913995224
large,252,3,2020-09-01,483,0.13150236303718335,0.1329308283877343,0.13441107884026368,0.035366449789778064,0.6399769766922312,17.02088567108389
large,252,3,2020-10-01,484,0.13966680173597393,0.14101155641744284,0.1420948049815935,0.023051595152786184,0.37629709638197695,16.261349779503107
large,252,3,2020-11-02,484,0.16733908646804516,0.161495753230494,0.15198175879081396,0.0665097327398775,0.06381858049875944,16.11217702901421
large,252,3,2020-12-01,484,0.11076177826380534,0.10950746296917643,0.10946264873663511,0.041546271454140846,-0.04252941959219925,14.245669154408917
large,252,3,2021-01-04,484,0.13641370813880893,0.13163195730275945,0.1476385883886796,0.07312323157111525,0.16088108352581165,14.08618221387837
large,252,3,2021-02-01,484,0.18601553010357208,0.17946806172637955,0.1756850604615568,0.08171355388406062,-0.26833495858880796,13.769701799854596
large,252,3,2021-03-01,484,0.16575592269860676,0.16270531331748378,0.14937172008292066,0.06791706032320415,-0.16118489367786493,13.452103392151722
large,252,3,2021-04-01,486,0.09401841127253205,0.09141987027374016,0.09176444333246137,0.053332058948617235,-0.09010634884084079,12.446056346327998
large,252,3,2021-05-03,486,0.10295687728316408,0.10384781438736276,0.12465747286035653,0.05846455139423629,0.28266432252822415,10.97925458962293
large,252,3,2021-06-01,486,0.1305574218088092,0.1287144667967854,0.1413289007019979,0.07515745655501732,-0.18286009575155093,9.012076554536604
large,252,3,2021-07-01,486,0.10564408861839805,0.10235666564573595,0.11952728994758731,0.08509400871836036,0.2009749383853372,6.639998558772167
large,252,3,2021-08-02,486,0.10350193043107637,0.1029182793966811,0.10287940691705526,0.04538645554146661,-0.22836824403277078,6.399662975508917
large,252,3,2021-09-01,486,0.092766728451926,0.09193385899187421,0.09896185864455857,0.011162037407902132,0.3771773068882871,6.196705871239434
large,252,3,2021-10-01,487,0.07844474869577715,0.07802205865949434,0.07779970612738765,0.05132817696953183,0.29882657965435633,5.554591811430852
large,252,3,2021-11-01,487,0.11307379351613182,0.11493406870141228,0.13336903352598706,0.01860137919202375,0.21923842319481168,5.110662253026019
large,252,3,2021-12-01,487,0.08447195818813713,0.08213966609270965,0.08494595226771083,0.0384151348376294,0.7065066667738231,4.408280800996107
large,252,3,2022-01-03,489,0.13658319562841242,0.13647002474781703,0.16022987727041352,0.03131687950882728,0.04565788436512097,4.481186997678639
large,252,3,2022-02-01,489,0.14212833643111009,0.1399084607586009,0.12853792648158266,0.022876860208863398,0.3874041918263065,4.598581785663633
large,252,3,2022-03-01,490,0.18972702164438765,0.18454044974423625,0.19072177533680681,0.038461878941551376,-0.013554136813342943,4.857626902661571
large,252,3,2022-04-01,490,0.18046047722471173,0.1814603497902631,0.17987900693526493,0.008047707259133794,0.09474545716255811,5.6456726320049055
large,252,3,2022-05-02,492,0.2111474003820105,0.2177399325681577,0.23114631723865206,0.022683868084505874,0.2376270107913243,5.968276931145431
large,252,3,2022-06-01,492,0.23076773471365017,0.23397833841643023,0.21335936943074066,0.009608922218104199,0.1660953994397194,7.1806564191692255
large,252,3,2022-07-01,492,0.0968377494514479,0.09495173677034921,0.10024046212629005,0.018897268812523363,0.6659569204334008,8.162511702295692
large,252,3,2022-08-01,493,0.12228594319352865,0.12341462089416157,0.1486204158747291,0.02123720052937863,0.4121941731254668,8.1827452560595
