panel (3149, 6920) 2014-01-02 00:00:00 -> 2026-07-10 00:00:00
        rshift_1d    rebal_shift   2.181272 0.974159 -0.315707 0.842453  1.338819 -0.403869
        rshift_3d    rebal_shift   1.423233 0.768248 -0.341649 0.842453  0.580780 -1.161908
        exec_open exec_timestamp   2.747010 1.097539 -0.315245 0.842453  1.904557  0.161869
     miss_5pct_s0  missed_trades   2.585141 1.065755 -0.356578 0.842453  1.742688  0.000000
     miss_5pct_s1  missed_trades   2.500584 1.048783 -0.356578 0.842453  1.658131 -0.084557
     miss_5pct_s2  missed_trades   2.585141 1.065755 -0.356578 0.842453  1.742688  0.000000
     miss_5pct_s4  missed_trades   2.615350 1.071795 -0.351157 0.842453  1.772896  0.030208
     miss_5pct_s7  missed_trades   2.742431 1.097742 -0.328350 0.842453  1.899978  0.157290
    miss_10pct_s0  missed_trades   2.585141 1.065755 -0.356578 0.842453  1.742688  0.000000
    miss_10pct_s1  missed_trades   2.500584 1.048783 -0.356578 0.842453  1.658131 -0.084557
    miss_10pct_s2  missed_trades   2.619396 1.072611 -0.350431 0.842453  1.776943  0.034255
    miss_10pct_s4  missed_trades   2.557922 1.060315 -0.351157 0.842453  1.715469 -0.027219
    miss_10pct_s7  missed_trades   2.505967 1.047508 -0.328350 0.842453  1.663513 -0.079175
     lag_10pct_s0     random_lag   2.585141 1.065755 -0.356578 0.842453  1.742688  0.000000
     lag_10pct_s1     random_lag   2.500584 1.048783 -0.356578 0.842453  1.658131 -0.084557
     lag_10pct_s2     random_lag   2.619396 1.072611 -0.350431 0.842453  1.776943  0.034255
     lag_10pct_s4     random_lag   2.557922 1.060315 -0.351157 0.842453  1.715469 -0.027219
     lag_10pct_s7     random_lag   2.625007 1.073058 -0.328350 0.842453  1.782554  0.039866
missobs_0.5pct_s0    missing_obs   2.112508 0.966942 -0.362480 0.842453  1.270054 -0.472634
missobs_0.5pct_s1    missing_obs   2.861772 1.128415 -0.322987 0.842453  2.019319  0.276631
missobs_0.5pct_s2    missing_obs   2.328130 1.016105 -0.351455 0.842453  1.485677 -0.257011
  missobs_2pct_s0    missing_obs   1.449669 0.824471 -0.341192 0.842453  0.607216 -1.135472
  missobs_2pct_s1    missing_obs   1.020034 0.685704 -0.394780 0.842453  0.177581 -1.565107
  missobs_2pct_s2    missing_obs   1.394949 0.831026 -0.447559 0.842453  0.552495 -1.190192
       start_+63d      alt_start   2.458135 1.075134 -0.356578 0.823423  1.634712 -0.107976
      start_+126d      alt_start   2.297024 1.084841 -0.327096 0.703343  1.593681 -0.149007
      start_+252d      alt_start   3.485435 1.481847 -0.283478 1.059121  2.426314  0.683626
   univ_U1-addefa   alt_universe   2.441127 1.036433 -0.382424 0.842453  1.598674 -0.144014
      univ_U2-ief   alt_universe   2.585141 1.065755 -0.356578 0.842453  1.742688  0.000000
        lev_x0.75       leverage   1.702161 1.065755 -0.276206 0.842453  0.859708 -0.882980
         lev_x0.5       leverage   0.987506 1.065755 -0.190622 0.842453  0.145053 -1.597635
dual_momentum_gold done in 1s, 45 rows
